propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,newDevelopmentFinished,parkingSpace,neighborhood,highlight
33387660,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d1/0e/bc/243231006.jpg,257240014,7,bj,245000.0,{'price': {'amount': 245000.0}},flat,sale,36.0,2,1,rua Gaivotas,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7109568,-9.1495485,False,https://www.idealista.pt/imovel/33387660/,,False,good,False,False,6806.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en rua Gaivotas'}",False,False,False,False,False,False,,,,
33386854,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0f/8a/a4/243158307.jpg,41774,19,3,217500.0,{'price': {'amount': 217500.0}},flat,sale,82.0,3,1,Marvila,Lisboa,Marvila,,pt,38.7482623,-9.1144911,False,https://www.idealista.pt/imovel/33386854/,,False,good,False,True,2652.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
33387768,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/72/74/9f/243234925.jpg,mi15180_4T4,25,4,1367000.0,{'price': {'amount': 1367000.0}},flat,sale,197.0,4,4,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.7267181,-9.1687146,False,https://www.idealista.pt/imovel/33387768/,"Amplio piso de 4 dormitorios, con 197,8 m2 de superficie bruta, situado en Campolide, tiene la siguiente distribución: Hall de entrada, salón comedor de 40,41 m2 con balcón de 17,28 m2, 1 suite, 3 dormitorios con balcon 30,37m2, 2 baños, 1 aseo y cocina de 12,20 m2. Este piso (4ª planta) dispone de 1 trastero y 3 plazas de garaje. Un nuevo desarrollo está naciendo en el corazón de Campolide. Diseñado para facilitar el día a día, este desarrollo se distingue por sus líneas contemporáneas, claridad y vistas despejadas. Inicio de la construcción a mediados de 2024 - Finalización de la construcción / Escritura prevista para 2027 Promoción Campolide Residences con 15 apartamentos -T1 a T4- con amplias zonas y zonas exteriores, plantas destinadas a garaje y trastero y zonas para bicicletas, distribuidas de la siguiente manera (zonas brutas): Planta 1: T1 - 110,7 m2 con 1 trastero + 2 plazas de garaje T2A - 112,9 m2 con 1 trastero + 2 plazas de garaje T2B - 240,6 m2 con 1 trastero + 2 plazas de garaje Planta 2 y 3: T3 - 194,4 m2 con 1 trastero + 2 plazas de garaje T2 B - 117,2 m2 con 1 trastero + 2 plazas de garaje T2 A - 159,0 m2 con 1 trastero + 2 plazas de garaje Planta 4: T3 - 235,4 m2 con 1 trastero + 2 plazas de garaje T4 - 197,8 m2 con 1 trastero + 3 plazas de garaje Planta 5 y 6: T3 A - 186,2 m2 con 1 trastero + 2 plazas de garaje T3 B - 171,7 m2 con 1 trastero + 2 plazas de garaje Con 15 apartamentos - T1 (1 dormitorio) a T4 (4 dormitorios) - con amplias zonas y zonas exteriores, repartidos en 6 plantas. Los apartamentos disponen de trastero y parking (hay 3 plantas de parking desde la planta 0 a la -2. Excelente calidad de construcción y acabados: armarios empotrados, suelos de madera, ventanas de doble acristalamiento y grandes ventanales para la luz natural, cocinas totalmente equipadas con encimeras de piedra, abiertas al salón, baños de mármol, aire acondicionado (otros acabados - lista disponible) La información no es vinculante y no prescinde de la consulta de la documentación del inmueble. Campolide es una zona privilegiada de la ciudad ya que se encuentra junto al Parque Monsanto, la zona verde más grande de la capital. Esta promoción se beneficia de la vista despejada de este parque, que también le proporciona una gran zona de ocio al aire l.",False,good,False,True,6939.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33387767,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/02/1d/3e/243234878.jpg,mi15180_4T3,25,4,1208000.0,{'price': {'amount': 1208000.0}},flat,sale,235.0,3,3,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.7245581,-9.1682383,False,https://www.idealista.pt/imovel/33387767/,"Amplio piso de 3 dormitorios, con 235,4 m2 de superficie bruta, situado en Campolide, tiene la siguiente distribución: Hall de entrada, salón comedor de 44,48 m2 con balcón de 17,28 m2, 1 suite, 1 dormitorio, 1 dormitorio con balcón de 11,16m2, 2 baños y cocina de 12,20m2. Este piso (4ª planta) dispone de 1 trastero y 2 plazas de garaje. Un nuevo desarrollo está naciendo en el corazón de Campolide. Diseñado para facilitar el día a día, este desarrollo se distingue por sus líneas contemporáneas, claridad y vistas despejadas. Inicio de la construcción a mediados de 2024 - Finalización de la construcción / Escritura prevista para 2027 Promoción Campolide Residences con 15 apartamentos -T1 a T4- con amplias zonas y zonas exteriores, plantas destinadas a garaje y trastero y zonas para bicicletas, distribuidas de la siguiente manera (zonas brutas): Planta 1: T1 - 110,7 m2 con 1 trastero + 2 plazas de garaje T2A - 112,9 m2 con 1 trastero + 2 plazas de garaje T2B - 240,6 m2 con 1 trastero + 2 plazas de garaje Planta 2 y 3: T3 - 194,4 m2 con 1 trastero + 2 plazas de garaje T2 B - 117,2 m2 con 1 trastero + 2 plazas de garaje T2 A - 159,0 m2 con 1 trastero + 2 plazas de garaje Planta 4: T3 - 235,4 m2 con 1 trastero + 2 plazas de garaje T4 - 197,8 m2 con 1 trastero + 3 plazas de garaje Planta 5 y 6: T3 A - 186,2 m2 con 1 trastero + 2 plazas de garaje T3 B - 171,7 m2 con 1 trastero + 2 plazas de garaje Con 15 apartamentos - T1 (1 dormitorio) a T4 (4 dormitorios) - con amplias zonas y zonas exteriores, repartidos en 6 plantas. Los apartamentos disponen de trastero y parking (hay 3 plantas de parking desde la planta 0 a la -2. Excelente calidad de construcción y acabados: armarios empotrados, suelos de madera, ventanas de doble acristalamiento y grandes ventanales para la luz natural, cocinas totalmente equipadas con encimeras de piedra, abiertas al salón, baños de mármol, aire acondicionado (otros acabados - lista disponible) La información no es vinculante y no prescinde de la consulta de la documentación del inmueble. Campolide es una zona privilegiada de la ciudad ya que se encuentra junto al Parque Monsanto, la zona verde más grande de la capital. Esta promoción se beneficia de la vista despejada de este parque, que también le proporciona una gran zona de ocio al.",False,good,False,True,5140.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33387739,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6f/85/88/243234856.jpg,mi15180_3T3,25,3,1142000.0,{'price': {'amount': 1142000.0}},flat,sale,194.0,3,3,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.724995,-9.1700147,False,https://www.idealista.pt/imovel/33387739/,"Amplio piso de 3 dormitorios, con 194,4 m2 de superficie bruta, situado en Campolide, tiene la siguiente distribución: Hall de entrada, salón comedor de 44,48, 41m2 con balcón de 17,28 m2, 1 suite principal con vestidor, 1 suite, 1 dormitorio, un baño con ducha y cocina. Este piso (3ª planta) dispone de 1 trastero y 2 plazas de garaje. Un nuevo desarrollo está naciendo en el corazón de Campolide. Diseñado para facilitar el día a día, este desarrollo se distingue por sus líneas contemporáneas, claridad y vistas despejadas. Inicio de la construcción a mediados de 2024 - Finalización de la construcción / Escritura prevista para 2027 Promoción Campolide Residences con 15 apartamentos -T1 a T4- con amplias zonas y zonas exteriores, plantas destinadas a garaje y trastero y zonas para bicicletas, distribuidas de la siguiente manera (zonas brutas): Planta 1: T1 - 110,7 m2 con 1 trastero + 2 plazas de garaje T2A - 112,9 m2 con 1 trastero + 2 plazas de garaje T2B - 240,6 m2 con 1 trastero + 2 plazas de garaje Planta 2 y 3: T3 - 194,4 m2 con 1 trastero + 2 plazas de garaje T2 B - 117,2 m2 con 1 trastero + 2 plazas de garaje T2 A - 159,0 m2 con 1 trastero + 2 plazas de garaje Planta 4: T3 - 235,4 m2 con 1 trastero + 2 plazas de garaje T4 - 197,8 m2 con 1 trastero + 3 plazas de garaje Planta 5 y 6: T3 A - 186,2 m2 con 1 trastero + 2 plazas de garaje T3 B - 171,7 m2 con 1 trastero + 2 plazas de garaje Con 15 apartamentos - T1 (1 dormitorio) a T4 (4 dormitorios) - con amplias zonas y zonas exteriores, repartidos en 6 plantas. Los apartamentos disponen de trastero y parking (hay 3 plantas de parking desde la planta 0 a la -2. Excelente calidad de construcción y acabados: armarios empotrados, suelos de madera, ventanas de doble acristalamiento y grandes ventanales para la luz natural, cocinas totalmente equipadas con encimeras de piedra, abiertas al salón, baños de mármol, aire acondicionado (otros acabados - lista disponible) La información no es vinculante y no prescinde de la consulta de la documentación del inmueble. Campolide es una zona privilegiada de la ciudad ya que se encuentra junto al Parque Monsanto, la zona verde más grande de la capital. Esta promoción se beneficia de la vista despejada de este parque, que también le proporciona una gran zona de ocio al ai.",False,good,False,True,5887.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,{'groupDescription': 'Top'}
33387698,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/18/d6/a6/243233180.jpg,LX/02069,10,2,1190000.0,{'price': {'amount': 1190000.0}},flat,sale,173.0,5,3,avenida Marquês de Tomar,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7350849,-9.151185,False,https://www.idealista.pt/imovel/33387698/,"Apartamento de 5 dormitorios con balcón en venta en las Avenidas Novas cerca de Saldanha. El apartamento es muy acogedor, con mucha luz. Necesita algunas reformas para modernizarlo, pero se pueden mantener las características originales. Situado cerca de Saldanha, este apartamento está en el segundo piso de un edificio de 8 plantas. Cuenta con una amplia marquesina donde se puede disfrutar del sol de la mañana y de la tarde con vistas despejadas. Tiene 3 dormitorios con acceso al balcón y otros 2 dormitorios que dan a la parte trasera del edificio; 3 baños; Cocina; Zona de lavadero; Balcón; Trastero; 2 ascensores. Calefacción central En los alrededores hay una gran oferta de servicios, como cafeterías, restaurantes, tiendas de comestibles, hipermercados, centros comerciales, mercados, farmacias, colegios, hospitales y todo tipo de transportes, con autobús a 130 m y metro a 230 m. Buena facilidad de accesos. A 230 m de la estación de metro de São Sebastião, a 240 m de la estación de metro de Saldanha, a 350 m de la Maternidad Alfredo da Costa, a 450 m del Centro Comercial Atrium Saldanha, a 550 m del Centro Comercial El Corte Inglés, a 550 m del Jardín del Arco del Cego, a 600 m del Jardín de la Fundación Calouste Gulbenkian, a 650 m del Parque Eduardo VII, a 700 m del Mercado 31 de Enero, a 800 m del Instituto Superior Técnico y a 1000 m del Hospital Curry Cabral. ¡Reserve su visita hoy mismo!",False,good,False,True,6879.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en avenida Marquês de Tomar'}",True,False,False,False,False,False,,,,
33387728,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ab/15/58/243233120.jpg,Match_01.163,21,st,379000.0,{'price': {'amount': 379000.0}},flat,sale,100.0,3,3,rua Guilhermina Suggia,Lisboa,Alvalade,Alvalade,pt,38.7479889,-9.1330778,False,https://www.idealista.pt/imovel/33387728/,"En el centro del barrio de Alvalade, con una excelente ubicación, encontramos este apartamento de 3 dormitorios + 1, situado en un sótano, totalmente amueblado de 93m2 y listo para estrenar. El apartamento se compone de: 2 suites completas con armarios empotrados 1 dormitorio con armario empotrado 1 despacho 3 baños completos, incluidos los de las suites 1 comedor y sala de estar 1 trastero Situado cerca del metro de Areeiro y Roma, a 5 minutos a pie de la estación de tren Roma-Areeiro y de paradas de autobús. Este apartamento de 3 dormitorios + 1 totalmente amueblado es una excelente oportunidad de inversión para alquilar a estudiantes o para una familia que esté buscando un apartamento en el centro de Lisboa. El carismático barrio de Alvalade, situado en el centro de la ciudad de Lisboa, cuenta con mucho comercio local, algunos restaurantes locales, supermercados y uno de los mejores mercados de la ciudad. La luminosidad del barrio, los espacios verdes y los excelentes accesos por carretera hacen de Alvalade un barrio único para vivir. Venga a conocer esta excelente oportunidad. ¡Contáctenos para más información!",False,good,False,False,3790.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en rua Guilhermina Suggia'}",True,False,False,False,False,False,,,,{'groupDescription': 'Top'}
33387610,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/d3/8c/243229729.jpg,042240098,14,4,435000.0,{'price': {'amount': 435000.0}},flat,sale,76.0,2,1,rua Ribeiro Sanches,Lisboa,Estrela,Lapa,pt,38.7041469,-9.1646388,False,https://www.idealista.pt/imovel/33387610/,,False,good,False,True,5724.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en rua Ribeiro Sanches'}",False,False,False,False,False,False,,,,
33387607,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/12/46/d2/243229506.jpg,mi15180_2T3,25,2,1066000.0,{'price': {'amount': 1066000.0}},flat,sale,194.0,3,3,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.7241743,-9.1667543,False,https://www.idealista.pt/imovel/33387607/,"Amplio piso de 3 dormitorios, con 194,4 m2 de superficie bruta, situado en Campolide, tiene la siguiente distribución: Hall de entrada, salón comedor de 44,48, 41m2 con balcón de 17,28 m2, 1 suite principal con vestidor, 1 suite, 1 dormitorio, un baño con ducha y cocina. Este piso (2ª planta) dispone de 1 trastero y 2 plazas de garaje. Un nuevo desarrollo está naciendo en el corazón de Campolide. Diseñado para facilitar el día a día, este desarrollo se distingue por sus líneas contemporáneas, claridad y vistas despejadas. Inicio de la construcción a mediados de 2024 - Finalización de la construcción / Escritura prevista para 2027 Promoción Campolide Residences con 15 apartamentos -T1 a T4- con amplias zonas y zonas exteriores, plantas destinadas a garaje y trastero y zonas para bicicletas, distribuidas de la siguiente manera (zonas brutas): Planta 1: T1 - 110,7 m2 con 1 trastero + 2 plazas de garaje T2A - 112,9 m2 con 1 trastero + 2 plazas de garaje T2B - 240,6 m2 con 1 trastero + 2 plazas de garaje Planta 2 y 3: T3 - 194,4 m2 con 1 trastero + 2 plazas de garaje T2 B - 117,2 m2 con 1 trastero + 2 plazas de garaje T2 A - 159,0 m2 con 1 trastero + 2 plazas de garaje Planta 4: T3 - 235,4 m2 con 1 trastero + 2 plazas de garaje T4 - 197,8 m2 con 1 trastero + 3 plazas de garaje Planta 5 y 6: T3 A - 186,2 m2 con 1 trastero + 2 plazas de garaje T3 B - 171,7 m2 con 1 trastero + 2 plazas de garaje Con 15 apartamentos - T1 (1 dormitorio) a T4 (4 dormitorios) - con amplias zonas y zonas exteriores, repartidos en 6 plantas. Los apartamentos disponen de trastero y parking (hay 3 plantas de parking desde la planta 0 a la -2. Excelente calidad de construcción y acabados: armarios empotrados, suelos de madera, ventanas de doble acristalamiento y grandes ventanales para la luz natural, cocinas totalmente equipadas con encimeras de piedra, abiertas al salón, baños de mármol, aire acondicionado (otros acabados - lista disponible) La información no es vinculante y no prescinde de la consulta de la documentación del inmueble. Campolide es una zona privilegiada de la ciudad ya que se encuentra junto al Parque Monsanto, la zona verde más grande de la capital. Esta promoción se beneficia de la vista despejada de este parque, que también le proporciona una gran zona de ocio al ai.",False,good,False,True,5495.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33387606,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/17/11/51/243229489.jpg,mi15180_5T3A,23,5,1277000.0,{'price': {'amount': 1277000.0}},flat,sale,186.0,3,3,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.7259887,-9.1694996,False,https://www.idealista.pt/imovel/33387606/,"Amplio apartamento de 3 dormitorios, con 186,2 m2 de superficie bruta, situado en Campolide, tiene la siguiente distribución: Hall de entrada, salón comedor de 44,48 m2 con balcón de 17,28 m2, 1 suite, 2 dormitorios y 2 baños y cocina de 12,20m2. Este piso (5ª planta) dispone de 1 trastero y 2 plazas de garaje. Un nuevo desarrollo está naciendo en el corazón de Campolide. Diseñado para facilitar el día a día, este desarrollo se distingue por sus líneas contemporáneas, claridad y vistas despejadas. Inicio de la construcción a mediados de 2024 - Finalización de la construcción / Escritura prevista para 2027 Promoción Campolide Residences con 15 apartamentos -T1 a T4- con amplias zonas y zonas exteriores, plantas destinadas a garaje y trastero y zonas para bicicletas, distribuidas de la siguiente manera (zonas brutas): Planta 1: T1 - 110,7 m2 con 1 trastero + 2 plazas de garaje T2A - 112,9 m2 con 1 trastero + 2 plazas de garaje T2B - 240,6 m2 con 1 trastero + 2 plazas de garaje Planta 2 y 3: T3 - 194,4 m2 con 1 trastero + 2 plazas de garaje T2 B - 117,2 m2 con 1 trastero + 2 plazas de garaje T2 A - 159,0 m2 con 1 trastero + 2 plazas de garaje Planta 4: T3 - 235,4 m2 con 1 trastero + 2 plazas de garaje T4 - 197,8 m2 con 1 trastero + 3 plazas de garaje Planta 5 y 6: T3 A - 186,2 m2 con 1 trastero + 2 plazas de garaje T3 B - 171,7 m2 con 1 trastero + 2 plazas de garaje Con 15 apartamentos - T1 (1 dormitorio) a T4 (4 dormitorios) - con amplias zonas y zonas exteriores, repartidos en 6 plantas. Los apartamentos disponen de trastero y parking (hay 3 plantas de parking desde la planta 0 a la -2. Excelente calidad de construcción y acabados: armarios empotrados, suelos de madera, ventanas de doble acristalamiento y grandes ventanales para la luz natural, cocinas totalmente equipadas con encimeras de piedra, abiertas al salón, baños de mármol, aire acondicionado (otros acabados - lista disponible) La información no es vinculante y no prescinde de la consulta de la documentación del inmueble. Campolide es una zona privilegiada de la ciudad ya que se encuentra junto al Parque Monsanto, la zona verde más grande de la capital. Esta promoción se beneficia de la vista despejada de este parque, que también le proporciona una gran zona de ocio al aire libre. El barrio d.",False,good,False,True,6866.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33387605,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/24/14/70/243229433.jpg,mi15180_6T3A,23,6,1383000.0,{'price': {'amount': 1383000.0}},flat,sale,186.0,3,3,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.7276578,-9.1701248,False,https://www.idealista.pt/imovel/33387605/,"Amplio apartamento de 3 dormitorios, con 186,2 m2 de superficie bruta, situado en Campolide, tiene la siguiente distribución: Hall de entrada, salón comedor de 44,48 m2 con balcón de 17,28 m2, 1 suite, 2 dormitorios y 2 baños y cocina de 12,20m2. Este piso (6ª planta) dispone de 1 trastero y 2 plazas de garaje. Un nuevo desarrollo está naciendo en el corazón de Campolide. Diseñado para facilitar el día a día, este desarrollo se distingue por sus líneas contemporáneas, claridad y vistas despejadas. Inicio de la construcción a mediados de 2024 - Finalización de la construcción / Escritura prevista para 2027 Promoción Campolide Residences con 15 apartamentos -T1 a T4- con amplias zonas y zonas exteriores, plantas destinadas a garaje y trastero y zonas para bicicletas, distribuidas de la siguiente manera (zonas brutas): Planta 1: T1 - 110,7 m2 con 1 trastero + 2 plazas de garaje T2A - 112,9 m2 con 1 trastero + 2 plazas de garaje T2B - 240,6 m2 con 1 trastero + 2 plazas de garaje Planta 2 y 3: T3 - 194,4 m2 con 1 trastero + 2 plazas de garaje T2 B - 117,2 m2 con 1 trastero + 2 plazas de garaje T2 A - 159,0 m2 con 1 trastero + 2 plazas de garaje Planta 4: T3 - 235,4 m2 con 1 trastero + 2 plazas de garaje T4 - 197,8 m2 con 1 trastero + 3 plazas de garaje Planta 5 y 6: T3 A - 186,2 m2 con 1 trastero + 2 plazas de garaje T3 B - 171,7 m2 con 1 trastero + 2 plazas de garaje Con 15 apartamentos - T1 (1 dormitorio) a T4 (4 dormitorios) - con amplias zonas y zonas exteriores, repartidos en 6 plantas. Los apartamentos disponen de trastero y parking (hay 3 plantas de parking desde la planta 0 a la -2. Excelente calidad de construcción y acabados: armarios empotrados, suelos de madera, ventanas de doble acristalamiento y grandes ventanales para la luz natural, cocinas totalmente equipadas con encimeras de piedra, abiertas al salón, baños de mármol, aire acondicionado (otros acabados - lista disponible) La información no es vinculante y no prescinde de la consulta de la documentación del inmueble. Campolide es una zona privilegiada de la ciudad ya que se encuentra junto al Parque Monsanto, la zona verde más grande de la capital. Esta promoción se beneficia de la vista despejada de este parque, que también le proporciona una gran zona de ocio al aire libre. El barrio d.",False,good,False,True,7435.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33387603,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/04/e3/3a/243229382.jpg,mi15180_5T3B,23,5,1166000.0,{'price': {'amount': 1166000.0}},flat,sale,171.0,3,3,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.7267566,-9.1701117,False,https://www.idealista.pt/imovel/33387603/,"Amplio piso de 3 dormitorios, con 171,7 m2 de superficie bruta, situado en Campolide, tiene la siguiente distribución: Hall de entrada, salón comedor de 40,41 m2 con balcón de 17,28 m2, 1 suite con vestidor, 2 dormitorios, 1 baño, 1 aseo y cocina de 12,20 m2. Este piso (5ª planta) dispone de 1 trastero y 2 plazas de garaje. Un nuevo desarrollo está naciendo en el corazón de Campolide. Diseñado para facilitar el día a día, este desarrollo se distingue por sus líneas contemporáneas, claridad y vistas despejadas. Inicio de la construcción a mediados de 2024 - Finalización de la construcción / Escritura prevista para 2027 Promoción Campolide Residences con 15 apartamentos -T1 a T4- con amplias zonas y zonas exteriores, plantas destinadas a garaje y trastero y zonas para bicicletas, distribuidas de la siguiente manera (zonas brutas): Planta 1: T1 - 110,7 m2 con 1 trastero + 2 plazas de garaje T2A - 112,9 m2 con 1 trastero + 2 plazas de garaje T2B - 240,6 m2 con 1 trastero + 2 plazas de garaje Planta 2 y 3: T3 - 194,4 m2 con 1 trastero + 2 plazas de garaje T2 B - 117,2 m2 con 1 trastero + 2 plazas de garaje T2 A - 159,0 m2 con 1 trastero + 2 plazas de garaje Planta 4: T3 - 235,4 m2 con 1 trastero + 2 plazas de garaje T4 - 197,8 m2 con 1 trastero + 3 plazas de garaje Planta 5 y 6: T3 A - 186,2 m2 con 1 trastero + 2 plazas de garaje T3 B - 171,7 m2 con 1 trastero + 2 plazas de garaje Con 15 apartamentos - T1 (1 dormitorio) a T4 (4 dormitorios) - con amplias zonas y zonas exteriores, repartidos en 6 plantas. Los apartamentos disponen de trastero y parking (hay 3 plantas de parking desde la planta 0 a la -2. Excelente calidad de construcción y acabados: armarios empotrados, suelos de madera, ventanas de doble acristalamiento y grandes ventanales para la luz natural, cocinas totalmente equipadas con encimeras de piedra, abiertas al salón, baños de mármol, aire acondicionado (otros acabados - lista disponible) La información no es vinculante y no prescinde de la consulta de la documentación del inmueble. Campolide es una zona privilegiada de la ciudad ya que se encuentra junto al Parque Monsanto, la zona verde más grande de la capital. Esta promoción se beneficia de la vista despejada de este parque, que también le proporciona una gran zona de ocio al aire libre.",False,good,False,True,6819.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33387602,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/79/f3/00/243229355.jpg,mi15180_6T3B,24,6,1263000.0,{'price': {'amount': 1263000.0}},flat,sale,171.0,3,3,Bairro Calçada dos Mestres,Lisboa,Campolide,Bairro Calçada dos Mestres,pt,38.7271151,-9.170693,False,https://www.idealista.pt/imovel/33387602/,"Amplio piso de 3 dormitorios, con 171,7 m2 de superficie bruta, situado en Campolide, tiene la siguiente distribución: Hall de entrada, salón comedor de 40,41 m2 con balcón de 17,28 m2, 1 suite con vestidor, 2 dormitorios, 1 baño, 1 aseo y cocina de 12,20 m2. Este piso (6ª planta) dispone de 1 trastero y 2 plazas de garaje. Un nuevo desarrollo está naciendo en el corazón de Campolide. Diseñado para facilitar el día a día, este desarrollo se distingue por sus líneas contemporáneas, claridad y vistas despejadas. Inicio de la construcción a mediados de 2024 - Finalización de la construcción / Escritura prevista para 2027 Promoción Campolide Residences con 15 apartamentos -T1 a T4- con amplias zonas y zonas exteriores, plantas destinadas a garaje y trastero y zonas para bicicletas, distribuidas de la siguiente manera (zonas brutas): Planta 1: T1 - 110,7 m2 con 1 trastero + 2 plazas de garaje T2A - 112,9 m2 con 1 trastero + 2 plazas de garaje T2B - 240,6 m2 con 1 trastero + 2 plazas de garaje Planta 2 y 3: T3 - 194,4 m2 con 1 trastero + 2 plazas de garaje T2 B - 117,2 m2 con 1 trastero + 2 plazas de garaje T2 A - 159,0 m2 con 1 trastero + 2 plazas de garaje Planta 4: T3 - 235,4 m2 con 1 trastero + 2 plazas de garaje T4 - 197,8 m2 con 1 trastero + 3 plazas de garaje Planta 5 y 6: T3 A - 186,2 m2 con 1 trastero + 2 plazas de garaje T3 B - 171,7 m2 con 1 trastero + 2 plazas de garaje Con 15 apartamentos - T1 (1 dormitorio) a T4 (4 dormitorios) - con amplias zonas y zonas exteriores, repartidos en 6 plantas. Los apartamentos disponen de trastero y parking (hay 3 plantas de parking desde la planta 0 a la -2. Excelente calidad de construcción y acabados: armarios empotrados, suelos de madera, ventanas de doble acristalamiento y grandes ventanales para la luz natural, cocinas totalmente equipadas con encimeras de piedra, abiertas al salón, baños de mármol, aire acondicionado (otros acabados - lista disponible) La información no es vinculante y no prescinde de la consulta de la documentación del inmueble. Campolide es una zona privilegiada de la ciudad ya que se encuentra junto al Parque Monsanto, la zona verde más grande de la capital. Esta promoción se beneficia de la vista despejada de este parque, que también le proporciona una gran zona de ocio al aire libre.",False,good,False,True,7386.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33387597,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/20/82/ac/243229273.jpg,011240047,17,2,335000.0,{'price': {'amount': 335000.0}},flat,sale,60.0,2,2,Boa Hora,Lisboa,Ajuda,Boa Hora,pt,38.7045704,-9.1923546,False,https://www.idealista.pt/imovel/33387597/,,True,good,False,False,5583.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Piso'}",True,True,False,False,False,False,,,,
33387593,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/51/a5/c9/243887083.jpg,,17,bj,250000.0,{'price': {'amount': 250000.0}},flat,sale,60.0,2,1,"rua António Luís Inácio, 6",Lisboa,Penha de França,Bairro dos Actores - Barão Sabrosa,pt,38.7325812,-9.126728,True,https://www.idealista.pt/imovel/33387593/,"T2 | Penha de Francia | Reformado Obra en fase de finalización. Apartamento de 2 habitaciones y 1 salón en zona tranquila de Penha de Francia, en la planta baja de un edificio sin ascensor. Consta de cocina equipada con horno, termo acumulador, placa y campana extractora. Baño y 2 habitaciones con armario empotrado. Edificio en buen estado y vecindario agradable. Zona tranquila, a pocos minutos en coche del centro de la ciudad y muy bien comunicada con comercios, servicios y transportes. Ven a conocer tu nueva casa. ¡Reserva ya tu visita! Inmobiliarias: Si tiene un cliente comprador interesado en este inmueble, ¡contáctenos!",False,good,False,True,4167.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua António Luís Inácio, 6'}",True,False,False,False,False,False,,,,
