propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,description,parkingSpace,highlight,newDevelopmentFinished
33333626,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/90/24/240796309.jpg,APA_8978,17,4,290000.0,{'price': {'amount': 290000.0}},flat,sale,70.0,1,1,avenida Luís Bívar,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,,38.7334702,-9.1503395,False,https://www.idealista.pt/imovel/33333626/,True,good,False,False,4143.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en avenida Luís Bívar'}",True,False,False,False,False,False,,,,
33335711,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2c/37/bf/240851903.jpg,120521480-148,25,6,565000.0,{'price': {'amount': 565000.0}},flat,sale,97.0,2,2,Olivais,Lisboa,Olivais,,pt,,38.7762912,-9.10549,False,https://www.idealista.pt/empreendimento/33335711/,False,newdevelopment,True,True,5825.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,False
33338571,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/45/e8/15/240905076.jpg,306240080,21,1,695000.0,{'price': {'amount': 695000.0}},flat,sale,175.0,3,3,rua Dom Jorge da Costa,Lisboa,Belém,Restelo,pt,,38.7097262,-9.2103554,False,https://www.idealista.pt/imovel/33338571/,True,good,False,True,3971.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en rua Dom Jorge da Costa'}",True,True,False,False,False,False,"Piso de 3 habitaciones con 175 m2 en la zona de Restelo. Cerca del Parque Forestal de Monsanto, uno de los pocos y más grandes espacios verdes de la ciudad de Lisboa. Esta ubicación tiene excelente acceso a las principales carreteras de Lisboa y Cascais. En una zona cercana a comercio, servicios, hospitales, colegios públicos, colegios, zonas históricas, de ocio y culturales. Este apartamento de 175 m2 consta de sala comedor (42 m2), cocina totalmente equipada (13 m2) con área de lavado (3 m2), baño de visitas (3 m2), tres habitaciones (19 m2, 17 m2 y 13 m2). uno de los cuales tiene baño privado (6 m2) y espacio de circulación (5 m2). La propiedad también dispone de aparcamiento en planta sótano con espacio para dos vehículos y trastero en la misma planta. La distribución de este apartamento combinada con su ubicación garantiza una buena exposición al sol y tranquilidad. Características: - Balcón – Dos plazas de aparcamiento – Suelo de madera - Calefacción central - vasos dobles – Persianas eléctricas - Cocina totalmente equipada Restelo es una de las zonas residenciales más exclusivas de Lisboa. Ubicación de lujosas villas y embajadas, se caracteriza por sus amplias avenidas, espacios verdes y colegios internacionales, beneficiándose de su proximidad al río Tajo y a monumentos de inestimable valor histórico, como Mosteiros dos Jerónimos y Torre de Belém. está protegido del bullicio de la ciudad, por un lado, y situado a sólo unos minutos del centro de la ciudad, por el otro.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33338509,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/20/dd/5d/240902820.jpg,CSMT3310,22,3,217500.0,{'price': {'amount': 217500.0}},flat,sale,77.0,3,1,Marvila,Lisboa,Marvila,,pt,,38.7481212,-9.1124087,False,https://www.idealista.pt/imovel/33338509/,False,good,False,False,2825.0,{'typology': 'flat'},"{'subtitle': 'Marvila, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,{'groupDescription': 'Top'},
33338416,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1d/45/8c/240900086.jpg,84524335,17,2,1650000.0,{'price': {'amount': 1650000.0}},flat,sale,185.0,3,3,Campo Pequeno,Lisboa,Avenidas Novas,Campo Pequeno,pt,,38.7375911,-9.146183,False,https://www.idealista.pt/imovel/33338416/,False,good,False,False,8919.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,
33338366,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bc/f1/45/240899303.jpg,TWC-12602,19,4,600000.0,{'price': {'amount': 600000.0}},flat,sale,105.0,2,2,rua Dona Filipa de Vilhena,Lisboa,Areeiro,Arco do Cego,pt,,38.7391579,-9.1403911,False,https://www.idealista.pt/imovel/33338366/,False,good,False,True,5714.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en rua Dona Filipa de Vilhena'}",False,False,False,False,False,False,"Magnífico apartamento de 2 dormitorios totalmente remodelado a estrenar con 105m2, con aparcamiento, junto a la sede del CGD en la calle Filipa de Vilhena, en un edificio de losas, con ascensor. La cocina está totalmente equipada con electrodomésticos BOSH y tiene una puerta corredera hacia el salón, que permite dividir estos dos espacios o no, según la convivencia social que se desee en cada momento. El apartamento también cuenta con dos baños completos, armarios empotrados en los dos dormitorios y preinstalación de aire acondicionado. La ubicación del apartamento no podría ser mejor, ya que se encuentra probablemente en la mejor zona para vivir en Lisboa, en pleno centro, con innumerables opciones de restaurantes, cafés, bancos y todos los servicios que se necesitan, así como todas las opciones de transporte público, como el metro y numerosos autobuses, todo a poca distancia a pie. No menos importante, esta dirección permitirá el acceso al grupo escolar D. Filipa de Lencastre, que por su calidad, ambiente y resultados, es hoy probablemente la escuela más solicitada para entrar en Portugal. ¡Póngase en contacto para visitarlo mientras aún esté disponible! Nota: Compartimos con todas las inmobiliarias licenciadas.","{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33338327,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/81/03/b2/240897596.jpg,W-02VC8H,25,1,395000.0,{'price': {'amount': 395000.0}},flat,sale,109.0,1,1,Expo Norte,Lisboa,Parque das Nações,Expo Norte,pt,,38.7893797,-9.098087,False,https://www.idealista.pt/imovel/33338327/,False,good,False,True,3624.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33337885,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0f/1b/de/240893981.jpg,A1504,46,bj,320000.0,{'price': {'amount': 320000.0}},flat,sale,160.0,1,3,Alameda - Praça do Chile - Almirante Reis,Lisboa,Arroios,São Jorge de Arroios,pt,Alameda - Praça do Chile - Almirante Reis,38.7301956,-9.1343073,False,https://www.idealista.pt/imovel/33337885/,False,good,False,False,2000.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,
33337029,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/eb/09/d6/244241092.jpg,1208-5594,22,7,343000.0,"{'price': {'amount': 343000.0, 'priceDropInfo': {'formerPrice': 355000.0, 'priceDropValue': 12000, 'priceDropPercentage': 3}}}",flat,sale,80.0,2,1,rua Cruzado Osberno,Lisboa,Penha de França,Alto de São João - Alto do Varejão,pt,,38.723899,-9.1165677,False,https://www.idealista.pt/imovel/33337029/,True,good,False,True,4288.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso en rua Cruzado Osberno'}",False,False,False,False,False,False,,,{'groupDescription': 'Top'},
33337757,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/11/33/75/240885024.jpg,124021005-677,30,bj,1150000.0,{'price': {'amount': 1150000.0}},flat,sale,277.0,3,2,Praça da Viscondessa dos Olivais s/n,Lisboa,Olivais,,pt,,38.7684662,-9.1062486,True,https://www.idealista.pt/empreendimento/33337757/,False,newdevelopment,True,True,4152.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso en Praça da Viscondessa dos Olivais s/n'}",True,False,False,False,False,False,,,,False
33337748,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1c/97/54/240884696.jpg,124021186-30,26,bj,1200000.0,{'price': {'amount': 1200000.0}},flat,sale,164.0,3,1,rua da Junqueira s/n,Lisboa,Belém,Centro,pt,,38.6974538,-9.1947963,True,https://www.idealista.pt/empreendimento/33337748/,False,newdevelopment,True,True,7317.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en rua da Junqueira s/n'}",True,False,False,False,False,False,,,,False
33337741,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ba/ce/ec/240884508.jpg,124021132-14,36,bj,395000.0,{'price': {'amount': 395000.0}},flat,sale,90.0,1,1,Rua Cavaleiro de Oliveira s/n,Lisboa,Arroios,São Jorge de Arroios,pt,Alameda - Praça do Chile - Almirante Reis,38.731712,-9.1331182,True,https://www.idealista.pt/empreendimento/33337741/,False,newdevelopment,True,True,4389.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso en Rua Cavaleiro de Oliveira s/n'}",False,False,False,False,False,False,"Con terraza privada Bienvenido al edificio OLIVEIRA 32 en Arroios, ubicado en el corazón de Lisboa. Este edificio histórico ha sufrido una transformación completa, ofreciendo espacios modernos y lujosos y manteniendo su encanto original. La ubicación es ideal para quienes buscan experimentar lo mejor que Lisboa tiene para ofrecer. El Oliveira 32 ofrece una rehabilitación total pautada por estándares de excelencia, privilegiando el mantenimiento de las características estéticas y de diseño de espacio en general, aliada a una materialidad contemporánea sofisticada, dotando a los apartamentos de todas las comodidades inherentes al modo de vida urbano del siglo XXI. El barrio de Arroios es conocido por su diversidad, multiculturalismo y alberga algunos de los mejores restaurantes, cafés y atracciones culturales. Aquí encontrará excelentes opciones de transporte, facilitando la vivencia de la ciudad y potenciando, simultáneamente, una movilidad más sostenible y ecológica debido a su centralidad para el desplazamiento peatonal y la red de ciclovías existente. La combinación perfecta entre modernidad y tradición.",,,False
33337721,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7e/8f/08/240884411.jpg,124021132-6,36,3,380000.0,{'price': {'amount': 380000.0}},flat,sale,55.0,1,1,Rua Cavaleiro de Oliveira s/n,Lisboa,Arroios,São Jorge de Arroios,pt,Alameda - Praça do Chile - Almirante Reis,38.731712,-9.1331182,True,https://www.idealista.pt/empreendimento/33337721/,False,newdevelopment,True,True,6909.0,{'typology': 'flat'},"{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Piso en Rua Cavaleiro de Oliveira s/n'}",False,False,False,False,False,False,,,,False
33337713,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ba/c8/b9/240883891.jpg,124021138-164,29,2,790000.0,{'price': {'amount': 790000.0}},flat,sale,111.0,2,2,Rua Aviador Plácido de Abreu s/n,Lisboa,Campolide,Centro,pt,,38.7253654,-9.1612544,True,https://www.idealista.pt/empreendimento/33337713/,False,newdevelopment,True,True,7117.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso en Rua Aviador Plácido de Abreu s/n'}",True,False,False,False,False,False,,,,False
33337622,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/73/20/240881776.jpg,124021009-192,30,3,750000.0,{'price': {'amount': 750000.0}},flat,sale,122.0,2,2,travessa da Horta Navia,Lisboa,Estrela,Prazeres,pt,,38.7094136,-9.1730967,False,https://www.idealista.pt/empreendimento/33337622/,False,newdevelopment,True,True,6148.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Horta Navia'}",True,False,False,False,False,False,"EMPRENDIMIENTO LISTO. Las fotografías son las reales de los apartamentos Palacete - T2 – ABC 122 M2 – Vista - Estacionamiento Descubra el encanto intemporal de este magnífico apartamento T2, inmerso en el rico tapiz de la historia, situado en un antiguo palacete clasificado como patrimonio histórico. Este es más que un simple apartamento; es una experiencia única, donde el pasado se entrelaza con el presente, creando una atmósfera inigualable. Con una superficie total de 122m2, de los cuales 95m2 son superficie bruta privativa, este tesoro arquitectónico ofrece inmenso caché y singularidad en cada detalle. Al entrar, encontrará una sala única y exclusiva con vistas encantadoras. La cocina, de diseño moderno, es un ejemplo de sofisticación, totalmente equipada y abierta a un área de comidas que invita a la convivencia. Este apartamento incorpora tecnología de punta con sistemas inteligentes de acceso y seguridad, garantizando tranquilidad y comodidad en su día a día. La lavandería común añade practicidad a su rutina, mientras que las 2 plazas de aparcamiento, equipadas con puesto de carga de vehículos eléctricos y el trastero proporcionan soluciones eficientes para las necesidades modernas. El edificio, con una clasificación energética A, es más que una casa; es un compromiso con la calidad y el confort. Cada rincón cuenta una historia, cada detalle refleja una atención meticulosa a los detalles. Este es el lugar donde la historia se encuentra con la modernidad, ofreciendo no solo un hogar, sino un estilo de vida elevado. Reserve una visita hoy y déjese envolver por la atmósfera única de este apartamento que trasciende lo común, ofreciendo una vida de clase y distinción.",,,False
33337615,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c6/99/07/240881644.jpg,124021009-195,30,1,690000.0,{'price': {'amount': 690000.0}},flat,sale,151.0,2,2,travessa da Horta Navia,Lisboa,Estrela,Prazeres,pt,,38.7083012,-9.17067,False,https://www.idealista.pt/empreendimento/33337615/,False,newdevelopment,True,True,4570.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Horta Navia'}",True,False,False,False,False,False,,,,False
33337612,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/77/41/82/240881562.jpg,124021009-198,26,1,675000.0,{'price': {'amount': 675000.0}},flat,sale,154.0,2,2,travessa da Horta Navia,Lisboa,Estrela,Prazeres,pt,,38.7081067,-9.1740577,False,https://www.idealista.pt/empreendimento/33337612/,False,newdevelopment,True,True,4383.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Horta Navia'}",False,False,False,False,False,False,,,,False
33337596,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e7/98/da/240881381.jpg,124021009-197,35,1,635000.0,{'price': {'amount': 635000.0}},flat,sale,151.0,2,2,travessa da Horta Navia,Lisboa,Estrela,Prazeres,pt,,38.708365,-9.1724754,False,https://www.idealista.pt/empreendimento/33337596/,False,newdevelopment,True,True,4205.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Horta Navia'}",True,False,False,False,False,False,,,,False
33337567,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/30/92/9c/240881224.jpg,124021009-194,25,3,495000.0,{'price': {'amount': 495000.0}},flat,sale,122.0,1,1,travessa da Horta Navia,Lisboa,Estrela,Prazeres,pt,,38.7080836,-9.1710871,False,https://www.idealista.pt/empreendimento/33337567/,False,newdevelopment,True,True,4057.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Horta Navia'}",True,False,False,False,False,False,,,,False
33337583,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9b/99/c6/240881126.jpg,124021009-193,31,3,485000.0,{'price': {'amount': 485000.0}},flat,sale,122.0,1,1,travessa da Horta Navia,Lisboa,Estrela,Prazeres,pt,,38.7094814,-9.1733769,False,https://www.idealista.pt/empreendimento/33337583/,False,newdevelopment,True,True,3975.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso en travessa da Horta Navia'}",True,False,False,False,False,False,"EMPRENDIMIENTO LISTO. Las fotografías son las reales de los apartamentos. T1 – 91 M2 – Terraza - Vista – Estacionamiento - Trastero Este encantador apartamento T1 redefine el concepto de confort y sofisticación. Con una distribución inteligente, este espacio es verdaderamente único, ofreciendo áreas generosas y una calidad que se destaca. Con un área total de 91m2, de los cuales 64m2 son área bruta privativa (ABP), este apartamento está meticulosamente pensado para optimizar cada centímetro. Lo más destacado es la terraza descubierta con vistas panorámicas al puente 25 de Abril, que proporciona un acceso encantador tanto a la sala como al dormitorio, creando un ambiente acogedor e inigualable. La cocina de diseño moderno no es solo un espacio funcional, sino un punto focal elegante, con encimeras de Piedra de Cuarcita y totalmente equipada para satisfacer sus necesidades culinarias más exigentes. Imagínese disfrutando de mañanas soleadas en la terraza ajardinada, relajándose en un ambiente acogedor y tranquilo. Este apartamento incorpora tecnología de punta con sistemas inteligentes de acceso y seguridad, garantizando tranquilidad y comodidad en su día a día. La lavandería común añade practicidad a su rutina, mientras que la plaza de aparcamiento, equipada con puesto de carga de vehículos eléctricos y el trastero proporcionan soluciones eficientes para las necesidades modernas. El edificio, con una clasificación energética A, es más que una casa; es un compromiso con la calidad y el confort. Cada rincón cuenta una historia, cada detalle refleja una atención meticulosa a los detalles. Este es el lugar donde la historia se encuentra con la modernidad, ofreciendo no solo un hogar, sino un estilo de vida elevado. Reserve una visita hoy y déjese envolver por la atmósfera única de este apartamento que trasciende lo común, ofreciendo una vida de clase y distinción.",,,False
33337501,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a1/e5/ef/240879742.jpg,124021005-563,39,,940000.0,{'price': {'amount': 940000.0}},flat,sale,160.0,1,1,largo Doutor António de Sousa Macedo,Lisboa,Misericórdia,Santa Catarina,pt,,38.7094995,-9.1507507,False,https://www.idealista.pt/empreendimento/33337501/,False,newdevelopment,True,True,5875.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en largo Doutor António de Sousa Macedo'}",True,False,False,False,False,False,,,,False
33337009,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e2/7a/b2/240872062.jpg,121962078-4,75,3,1350000.0,{'price': {'amount': 1350000.0}},flat,sale,134.0,5,3,Travessa do Fala-Só s/n,Lisboa,Santo António,Praça da Alegria,pt,,38.7159617,-9.1437829,True,https://www.idealista.pt/empreendimento/33337009/,False,newdevelopment,True,True,10075.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en Travessa do Fala-Só s/n'}",True,False,False,False,False,False,"Este apartamento de 5 dormitorios ofrece un espacio generoso y acabados de alta calidad. Con una distribución inteligente, las divisiones fueron cuidadosamente diseñadas para ofrecer el máximo de confort y funcionalidad. Los 5 dormitorios, uno en suite, proporcionan un ambiente acogedor y relajante. Los 3 baños, fueron equipados con materiales de excelencia, garantizando un ambiente de bienestar. La sala, es el espacio perfecto para recibir amigos y familiares, mientras que la cocina, está totalmente equipada con los mejores electrodomésticos, haciendo de la hora de cocinar una experiencia placentera. La circulación, fue proyectada para optimizar el flujo de movimiento dentro del apartamento. Además, la terraza privada ofrece un espacio al aire libre para disfrutar del clima agradable de la ciudad. Localizado junto a la Avenida de la Libertad, el corazón de Lisboa, estará en el centro de todas las comodidades y atracciones que la ciudad tiene para ofrecer. Los acabados fueron cuidadosamente seleccionados, garantizando durabilidad, eficiencia y calidad. El diseño sofisticado con líneas simples y tradicionales, dando a cada espacio un toque de elegancia. Además, la ubicación privilegiada ofrece fácil acceso a varias opciones de transporte, incluyendo la estación de metro Avenida, a solo 400 metros de distancia, el metro Restauradores, a 500 metros, la estación del Rossio, a 600 metros, y el eléctrico de Príncipe Real, a solo 350 metros. Este increíble apartamento cuenta con un apartamento de 1 dormitorio en el 4º piso, perfecto para recibir a sus invitados o incluso crear un espacio de Atelier aislado de la rutina de la casa. No pierda la oportunidad de vivir en una de las direcciones más deseadas de Lisboa. Póngase en contacto con nosotros ahora mismo para obtener más información y solicitar una visita. * Los apartamentos están en fase de acabados de obra. Estamos disponibles para ayudarle a realizar sueños, ya sea en la compra o en la venta de su inmueble.",,,False
33337036,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/13/54/1d/240871978.jpg,121962078-2,74,1,1175000.0,{'price': {'amount': 1175000.0}},flat,sale,144.0,5,3,Travessa do Fala-Só s/n,Lisboa,Santo António,Praça da Alegria,pt,,38.7159617,-9.1437829,True,https://www.idealista.pt/empreendimento/33337036/,False,newdevelopment,True,True,8160.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en Travessa do Fala-Só s/n'}",True,False,False,False,False,False,,,,False
33337005,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/eb/1d/32/240871849.jpg,121962078-3,72,2,1050000.0,{'price': {'amount': 1050000.0}},flat,sale,141.0,5,3,Travessa do Fala-Só s/n,Lisboa,Santo António,Praça da Alegria,pt,,38.7159617,-9.1437829,True,https://www.idealista.pt/empreendimento/33337005/,False,newdevelopment,True,True,7447.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en Travessa do Fala-Só s/n'}",True,False,False,False,False,False,"Este apartamento de 5 dormitorios ofrece un espacio generoso y acabados de alta calidad. Con una distribución inteligente, las divisiones fueron cuidadosamente diseñadas para ofrecer el máximo de confort y funcionalidad. Los 5 dormitorios, uno en suite, proporcionan un ambiente acogedor y relajante. Los 3 baños, fueron equipados con materiales de excelencia, garantizando un ambiente de bienestar. La sala, es el espacio perfecto para recibir amigos y familiares, mientras que la cocina, está totalmente equipada con los mejores electrodomésticos, haciendo de la hora de cocinar una experiencia placentera. La circulación, fue proyectada para optimizar el flujo de movimiento dentro del apartamento. Además, la terraza privada ofrece un espacio al aire libre para disfrutar del clima agradable de la ciudad. Localizado junto a la Avenida de la Libertad, el corazón de Lisboa, estará en el centro de todas las comodidades y atracciones que la ciudad tiene para ofrecer.   Los acabados fueron cuidadosamente seleccionados, garantizando durabilidad, eficiencia y calidad. El diseño sofisticado con líneas simples y tradicionales, dando a cada espacio un toque de elegancia. Además, la ubicación privilegiada ofrece fácil acceso a varias opciones de transporte, incluyendo la estación de metro Avenida, a solo 400 metros de distancia, el metro Restauradores, a 500 metros, la estación del Rossio, a 600 metros, y el eléctrico de Príncipe Real, a solo 350 metros. No pierda la oportunidad de vivir en una de las direcciones más deseadas de Lisboa. Póngase en contacto con nosotros ahora mismo para obtener más información y solicitar una visita.  * Los apartamentos están en fase de acabados de obra.   Estamos disponibles para ayudarle a realizar sueños, ya sea en la compra o en la venta de su inmueble.",,,False
33337012,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/00/5c/75/240871695.jpg,121962078-1,77,bj,950000.0,{'price': {'amount': 950000.0}},flat,sale,135.0,4,3,Rua da Conceição da Glória s/n,Lisboa,Santo António,Praça da Alegria,pt,,38.7173323,-9.1449718,True,https://www.idealista.pt/empreendimento/33337012/,False,newdevelopment,True,True,7037.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en Rua da Conceição da Glória s/n'}",True,False,False,False,False,False,"Este apartamento de 4 dormitorios ofrece un espacio generoso y acabados de alta calidad. Con una distribución inteligente, las divisiones fueron cuidadosamente diseñadas para ofrecer el máximo de confort y funcionalidad. Los 4 dormitorios, uno en suite, proporcionan un ambiente acogedor y relajante. Los 3 baños, fueron equipados con materiales de excelencia, garantizando un ambiente de bienestar. La sala, es el espacio perfecto para recibir amigos y familiares, mientras que la cocina, está totalmente equipada con los mejores electrodomésticos, haciendo de la hora de cocinar una experiencia placentera. La circulación, fue proyectada para optimizar el flujo de movimiento dentro del apartamento. Además, la terraza privada ofrece un espacio al aire libre para disfrutar del clima agradable de la ciudad. Localizado junto a la Avenida de la Libertad, el corazón de Lisboa, estará en el centro de todas las comodidades y atracciones que la ciudad tiene para ofrecer. Los acabados fueron cuidadosamente seleccionados, garantizando durabilidad, eficiencia y calidad. El diseño sofisticado con líneas simples y tradicionales, dando a cada espacio un toque de elegancia. Además, la ubicación privilegiada ofrece fácil acceso a varias opciones de transporte, incluyendo la estación de metro Avenida, a solo 400 metros de distancia, el metro Restauradores, a 500 metros, la estación del Rossio, a 600 metros, y el eléctrico de Príncipe Real, a solo 350 metros. No pierda la oportunidad de vivir en una de las direcciones más deseadas de Lisboa. Póngase en contacto con nosotros ahora mismo para obtener más información y solicitar una visita. * Los apartamentos están en fase de acabados de obra. Estamos disponibles para ayudarle a realizar sueños, ya sea en la compra o en la venta de su inmueble.",,,False
33336888,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6d/68/c2/240869988.jpg,125191057-79,28,5,1092500.0,{'price': {'amount': 1092500.0}},flat,sale,213.0,4,4,Centro,Lisboa,Areeiro,Centro,pt,,38.7447609,-9.1363589,False,https://www.idealista.pt/empreendimento/33336888/,False,newdevelopment,True,True,5129.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso'}",False,False,False,False,False,False,,,,False
33336869,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/16/e1/18/240869909.jpg,125191057-45,30,5,902500.0,{'price': {'amount': 902500.0}},flat,sale,149.0,3,3,Centro,Lisboa,Areeiro,Centro,pt,,38.7453416,-9.1330681,False,https://www.idealista.pt/empreendimento/33336869/,False,newdevelopment,True,True,6057.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso'}",True,False,False,False,False,False,,,,False
33336778,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3d/6d/f5/240868384.jpg,121491508-88,27,1,730200.0,{'price': {'amount': 730200.0}},flat,sale,77.0,2,1,Rua Nova do Loureiro s/n,Lisboa,Misericórdia,Bairro Alto,pt,,38.7136919,-9.1467787,True,https://www.idealista.pt/empreendimento/33336778/,False,newdevelopment,True,True,9483.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en Rua Nova do Loureiro s/n'}",True,False,False,False,False,False,,,,False
33336780,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/e8/76/240868315.jpg,121491508-87,27,2,700500.0,{'price': {'amount': 700500.0}},flat,sale,73.0,2,1,Rua Nova do Loureiro s/n,Lisboa,Misericórdia,Bairro Alto,pt,,38.7136919,-9.1467787,True,https://www.idealista.pt/empreendimento/33336780/,False,newdevelopment,True,True,9596.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en Rua Nova do Loureiro s/n'}",True,False,False,False,False,False,,,,False
