propertyCode,thumbnail,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,parkingSpace,newDevelopmentFinished,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,floor,neighborhood
33304495,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/17/d2/d8/239856311.jpg,C125,33,435000.0,{'price': {'amount': 435000.0}},flat,sale,101.0,2,2,Calçada da Tapada,Lisboa,Alcântara,Alto de Santo Amaro,pt,38.704984,-9.185367,False,https://www.idealista.pt/imovel/33304495/,"T2 | Totalmente remodelado | Alcántara | Lisboa Distribuido a lo largo de 101m2, y con un techo alto, este apartamento ha sido objeto de una remodelación completa y con materiales de calidad. Planta baja alta, a nivel del 1er piso, que consta de - 2 habitaciones (23 m2 y 13m2); - 2 baños completos; - Amplio salón comedor (40 m2); - Cocina con ventana y acceso al salón; Este apartamento fue cuidadosamente diseñado por un estudio, y cuenta con excelentes acabados y varios detalles a destacar: - Cocina de diseño contemporáneo; - Ventanas de PVC oscilobatientes con doble acristalamiento y corte térmico y persianas eléctricas; - Nueva red de agua y alcantarillado, nueva red eléctrica; - Preinstalación de aire acondicionado; - Suelo de tarima flotante, con certificado oficial de tratamiento antitermitas; - 2 baños con acabados de alta calidad; Inserto en un edificio bien cuidado que fue objeto de intervención a nivel de cubierta y pintado en 2023. El apartamento está situado en Alcántara, junto al Instituto Superior de Agronomía, una de las zonas más emblemáticas de la capital, situada en la zona oeste de Lisboa, con una ubicación privilegiada entre el centro histórico de la ciudad y la región ribereña. Con una variedad de transportes, como la estación de tren de Alcántara-Mar y Alcántara-Terra, que conectan con otras partes de Lisboa y del país, el tranvía y varias paradas de autobús. Conocida por sus numerosos estudios de arte, galerías y espacios culturales, por LX Factory, una antigua fábrica reconvertida en un complejo cultural y creativo, uno de los referentes de la región, donde se encuentran restaurantes, tiendas, oficinas y espacios para eventos. La zona ribereña de Alcántara es un lugar popular para pasear a lo largo del río Tajo, donde se puede caminar, correr o simplemente disfrutar de la vista panorámica del río y del puente 25 de Abril. ¡No pierda esta oportunidad y RESERVE YA SU VISITA! Haga una excelente inversión inmobiliaria con nosotros.",False,good,False,False,,,4307.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en Calçada da Tapada'}",True,False,False,False,,False,False,1,
33304459,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c1/b9/39/239854785.jpg,41072,23,269900.0,"{'price': {'amount': 269900.0, 'priceDropInfo': {'formerPrice': 279900.0, 'priceDropValue': 10000, 'priceDropPercentage': 4}}}",flat,sale,35.0,1,1,rua dos Arneiros,Lisboa,Benfica,Arneiros,pt,38.7510262,-9.2020766,False,https://www.idealista.pt/imovel/33304459/,"Apartamento T1 Totalmente Reformado INCLUYE HOME STAGING Materiales de Excelente Calidad El Inmueble está compuesto por; Cocina + Salón c/ 20m2 La cocina tiene muebles en Blanco, Azulejo en toda la pared detrás de los muebles Horno, Placa, Campana extractora, Lavavajillas empotrado, Lavadora empotrada, Termo Acumulador y Combinado empotrado Wc completo c/ 4m2 1 Habitación c/ 10m2 y Armario empotrado -Carpintería lacada en blanco con vidrios dobles y Oscilo Batientes -Falso techo con luces empotradas leds, en toda la casa. -Preinstalación de Aire Acondicionado -Una Fachada -Puerta Blindada PATIO CON 47.50M2 CON CÉSPED ARTIFICIAL ANEXO EN EL PATIO CON 10M2 Barrio familiar, residencial y con nuevos puntos de comercio y servicios. Comercio tradicional, tiendas de diseño y mobiliario, cafés y restaurantes Zona céntrica, facilidad de accesos, proximidad de transportes públicos, y varios equipamientos sociales, Centro Comercial Colombo, Centro Comercial Fonte Nova, CTT. ¡Reserve su visita con nosotros, Funnyhouse, su Inmobiliaria de confianza!",False,good,False,False,,,7711.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua dos Arneiros'}",True,False,False,False,{'groupDescription': 'Top'},False,False,st,
33304428,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/37/64/54/239854271.jpg,027240018,21,240000.0,{'price': {'amount': 240000.0}},flat,sale,43.0,1,1,Avenida do Uruguai,Lisboa,Benfica,Avenida do Uruguai,pt,38.7495965,-9.1968035,False,https://www.idealista.pt/imovel/33304428/,,False,good,False,False,,,5581.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,3,
33304190,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4d/e4/78/239845713.jpg,JJLV3159,27,539000.0,{'price': {'amount': 539000.0}},flat,sale,174.0,2,2,avenida da Peregrinação,Lisboa,Parque das Nações,Expo Norte,pt,38.7831187,-9.0994281,False,https://www.idealista.pt/imovel/33304190/,,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,3098.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso en avenida da Peregrinação'}",False,False,False,False,,False,False,4,
33274323,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/20/46/82/244258590.jpg,1208-5373,14,420000.0,{'price': {'amount': 420000.0}},flat,sale,80.0,2,1,Fonte Nova -  Calhariz,Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.7489397,-9.1937788,False,https://www.idealista.pt/imovel/33274323/,,False,good,False,,,,5250.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,1,
33290764,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f0/6f/68/244241478.jpg,1208-5504,31,1390000.0,{'price': {'amount': 1390000.0}},flat,sale,368.0,5,5,Alvalade,Lisboa,Alvalade,Alvalade,pt,38.7477726,-9.1466532,False,https://www.idealista.pt/imovel/33290764/,,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,3777.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,7,
33299062,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/11/62/92/239692672.jpg,M002AM,26,300000.0,{'price': {'amount': 300000.0}},flat,sale,65.0,2,1,rua Professor Mira Fernandes,Lisboa,Beato,,pt,38.7393014,-9.1213437,False,https://www.idealista.pt/imovel/33299062/,,True,good,False,True,,,4615.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Piso en rua Professor Mira Fernandes'}",True,False,False,False,,False,False,5,
33304094,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/80/16/ae/239844179.jpg,APA_314,34,1225000.0,{'price': {'amount': 1225000.0}},flat,sale,336.0,4,4,rua Cidade de Bissau,Lisboa,Olivais,,pt,38.7611747,-9.118075,False,https://www.idealista.pt/imovel/33304094/,,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,3646.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso en rua Cidade de Bissau'}",False,False,False,False,,False,False,11,
33304116,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5d/22/a0/239845018.jpg,APA_490,18,555000.0,{'price': {'amount': 555000.0}},flat,sale,104.0,3,2,"travessa Escola Araújo, 10",Lisboa,Arroios,São Jorge de Arroios,pt,38.729646,-9.140037,True,https://www.idealista.pt/imovel/33304116/,,False,good,False,True,,,5337.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso en travessa Escola Araújo, 10'}",True,False,False,False,,False,False,2,Estefânia
33304162,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7f/5d/d1/239844998.jpg,APA_494,18,470000.0,{'price': {'amount': 470000.0}},flat,sale,173.0,2,2,"travessa Escola Araújo, 10",Lisboa,Arroios,São Jorge de Arroios,pt,38.729646,-9.140037,True,https://www.idealista.pt/imovel/33304162/,,False,good,False,True,,,2717.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso en travessa Escola Araújo, 10'}",True,False,False,False,,False,False,-1,Estefânia
33304161,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/36/b5/d9/239845008.jpg,APA_493,18,535000.0,{'price': {'amount': 535000.0}},flat,sale,113.0,3,2,"travessa Escola Araújo, 10",Lisboa,Arroios,São Jorge de Arroios,pt,38.729646,-9.140037,True,https://www.idealista.pt/imovel/33304161/,,False,good,False,True,,,4735.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso en travessa Escola Araújo, 10'}",True,False,False,False,,False,False,bj,Estefânia
33304144,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a1/7d/1a/239844995.jpg,APA_492,18,485000.0,{'price': {'amount': 485000.0}},flat,sale,104.0,2,2,"travessa Escola Araújo, 10",Lisboa,Arroios,São Jorge de Arroios,pt,38.729646,-9.140037,True,https://www.idealista.pt/imovel/33304144/,,False,good,False,True,,,4663.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso en travessa Escola Araújo, 10'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,bj,Estefânia
33304160,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/32/8b/35/239844960.jpg,APA_491,18,495000.0,{'price': {'amount': 495000.0}},flat,sale,100.0,2,2,"travessa Escola Araújo, 10",Lisboa,Arroios,São Jorge de Arroios,pt,38.729646,-9.140037,True,https://www.idealista.pt/imovel/33304160/,,False,good,False,True,,,4950.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso en travessa Escola Araújo, 10'}",True,False,False,False,,False,False,1,Estefânia
33304095,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5d/e5/da/239843187.jpg,77617,32,1350000.0,{'price': {'amount': 1350000.0}},flat,sale,225.0,3,3,Santos-o-Velho - Madragoa,Lisboa,Estrela,Santos-o-Velho - Madragoa,pt,38.7077314,-9.1566057,False,https://www.idealista.pt/imovel/33304095/,Categoría Energética: A  ref: 77617.,True,good,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,6000.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33303687,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/25/3a/a4/239837697.jpg,PROP-005932,32,988200.0,{'price': {'amount': 988200.0}},duplex,sale,204.0,1,1,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7062915,-9.1428047,False,https://www.idealista.pt/empreendimento/33303687/,"Ubicado en la calle Alecrim, en algún lugar entre la magia del río Tajo y el esplendor del Chiado, el Alure se presenta como una mezcla perfecta entre la tradición arquitectónica y la vanguardia de una capital vibrante y singular, capaz de brindar una experiencia que va mucho más allá del interior de un apartamento. Siendo el Alure uno de los más bellos ejemplares de la arquitectura civil portuguesa, la preservación del patrimonio arquitectónico es una prioridad, junto con las soluciones más avanzadas pensadas para brindarle una comunión plena con la ciudad y el río. Compuesto por 14 apartamentos de tipologías T1 a T3 donde algunas unidades cuentan con una plaza de aparcamiento, en el Alure encontrará espacios interiores modernos, espaciosos y funcionales donde la captación de la luz le sorprenderá. Alure - Habitar en el deleite Loft compuesto por: - 2 salas de estar - Comedor - Cocina - Habitación - Baño - Lavadero - Trastero -PROP-005932.",True,newdevelopment,True,True,,False,4844.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'Dúplex'}",True,False,False,False,,False,False,bj,
33303663,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4e/78/fc/239832901.jpg,PROP-005944,33,776050.0,{'price': {'amount': 776050.0}},flat,sale,97.0,1,2,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7073491,-9.144429,False,https://www.idealista.pt/empreendimento/33303663/,"Ubicado en la calle Alecrim, en algún lugar entre la magia del río Tajo y el esplendor del Chiado, Alure se presenta como una mezcla perfecta entre la tradición arquitectónica y la vanguardia de una capital vibrante y única, capaz de brindar una experiencia que va mucho más allá del interior de un apartamento. Siendo Alure uno de los más bellos ejemplares de la arquitectura civil portuguesa, la preservación del patrimonio arquitectónico es una prioridad, junto con las soluciones más avanzadas pensadas para brindarle una comunión plena con la ciudad y el río. Compuesto por 14 apartamentos de tipologías T1 a T3 donde algunas unidades cuentan con una plaza de aparcamiento, en Alure encontrará espacios interiores modernos, espaciosos y funcionales donde la captación de la luz le sorprenderá. Alure - Habitar en el deleite Apartamento compuesto por: - 2 salas de estar - Comedor - Cocina - Habitación - 2 baños - Lavadero - Trastero -PROP-005944.",True,newdevelopment,True,True,,False,8001.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,4,
33303656,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b2/2c/5a/239829268.jpg,PROP-005934,31,1345050.0,{'price': {'amount': 1345050.0}},flat,sale,166.0,3,3,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7062789,-9.1417056,False,https://www.idealista.pt/empreendimento/33303656/,,True,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,8103.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,1,
33303720,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/40/85/dc/239836852.jpg,PROP-005939,31,1043100.0,{'price': {'amount': 1043100.0}},flat,sale,144.0,2,3,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7068238,-9.1435067,False,https://www.idealista.pt/empreendimento/33303720/,,True,newdevelopment,True,True,,False,7244.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,2,
33303680,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ab/62/49/239830230.jpg,PROP-005937,33,1522300.0,{'price': {'amount': 1522300.0}},duplex,sale,166.0,3,4,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7073741,-9.1424529,False,https://www.idealista.pt/empreendimento/33303680/,"Ubicado en la calle Alecrim, en algún lugar entre la magia del río Tajo y el esplendor del Chiado, el Alure se presenta como una mezcla perfecta entre la tradición arquitectónica y la vanguardia de una capital vibrante y singular, capaz de brindar una experiencia que va mucho más allá del interior de un apartamento. Siendo el Alure uno de los más bellos ejemplares de la arquitectura civil portuguesa, la preservación del patrimonio arquitectónico es una prioridad, junto con las soluciones más avanzadas pensadas para brindarle una comunión plena con la ciudad y el río. Compuesto por 14 apartamentos de tipologías T1 a T3 donde algunas unidades cuentan con una plaza de aparcamiento, en Alure encontrará espacios interiores modernos, espaciosos y funcionales donde la captación de la luz le sorprenderá. Alure - Habitar en el deleite Apartamento compuesto por: - Sala de estar - Comedor - Cocina - 3 habitaciones - Armario - 4 baños - Lavadero - Trastero - Plaza de aparcamiento -PROP-005937.",True,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,9170.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'Dúplex'}",True,False,False,False,,False,False,5,
33303712,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/15/ab/fb/239835799.jpg,PROP-005933,33,737620.0,{'price': {'amount': 737620.0}},flat,sale,105.0,1,2,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7074395,-9.1446865,False,https://www.idealista.pt/empreendimento/33303712/,,True,newdevelopment,True,True,,False,7025.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,1,
33303679,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6b/ce/10/239834367.jpg,PROP-005942,31,1152900.0,{'price': {'amount': 1152900.0}},flat,sale,144.0,2,3,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7091852,-9.14308,False,https://www.idealista.pt/empreendimento/33303679/,"Ubicado en la calle Alecrim, en algún lugar entre la magia del río Tajo y el esplendor del Chiado, Alure se presenta como una mezcla perfecta entre la tradición arquitectónica y la vanguardia de una capital vibrante y única, capaz de brindar una experiencia que va mucho más allá del interior de un apartamento. Siendo Alure uno de los más bellos ejemplares de la arquitectura civil portuguesa, la preservación del patrimonio arquitectónico es una prioridad, junto con las soluciones más avanzadas pensadas para brindarle una comunión plena con la ciudad y el río. Compuesto por 14 apartamentos de tipologías T1 a T3 donde algunas unidades cuentan con una plaza de aparcamiento, en Alure encontrará espacios interiores modernos, espaciosos y funcionales donde la captación de la luz le sorprenderá. Alure - Habitar en el deleite Apartamento compuesto por: - Sala de estar - Comedor - Cocina - 2 habitaciones - Armario - 3 baños - Lavadero - Trastero -PROP-005942.",True,newdevelopment,True,True,,False,8006.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,3,
33303673,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ac/f9/35/239833858.jpg,PROP-005943,32,765070.0,{'price': {'amount': 765070.0}},flat,sale,98.0,1,2,Chiado - Pç. de Camões,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7069742,-9.1454268,False,https://www.idealista.pt/empreendimento/33303673/,,True,newdevelopment,True,True,,False,7807.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,3,
33268745,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5b/e0/4d/238165263.jpg,CB02-0249_7AO,24,740000.0,{'price': {'amount': 740000.0}},flat,sale,123.0,2,2,"avenida do Brasil, 39 A",Lisboa,Alvalade,Campo Grande,pt,38.7556975,-9.1495694,True,https://www.idealista.pt/imovel/33268745/,,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,6016.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en avenida do Brasil, 39 a'}",True,False,False,False,,False,False,7,
33304035,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/df/26/5d/241775957.jpg,356.24,21,245000.0,"{'price': {'amount': 245000.0, 'priceDropInfo': {'formerPrice': 250000.0, 'priceDropValue': 5000, 'priceDropPercentage': 2}}}",flat,sale,60.95,1,1,travessa Giestal,Lisboa,Alcântara,Alto de Alcântara,pt,38.7021348,-9.1898918,False,https://www.idealista.pt/imovel/33304035/,"Apartamento de 1 dormitorio, situado en un barrio tranquilo cerca del Hospital Egas Moniz, universidades y comercios. Está ubicado en la planta baja de un edificio familiar de solo 4 fracciones. Fue remodelado en 2017, tiene doble acristalamiento y dispone de cocina equipada con electrodomésticos empotrados Teka (nevera, horno, vitrocerámica, campana extractora, lavavajillas y microondas). El apartamento tiene 2 frentes con ventanas lo que proporciona mucha luz natural durante todo el día. El inmueble está compuesto por cocina y salón en espacio abierto, dormitorio y baño. Cerca del Hospital Egas Moniz tiene fácil acceso al transporte público, zonas de ocio y espacios culturales. Excelente oportunidad de inversión para 1ª vivienda o para el negocio del alquiler. *** Con una presencia consolidada en el mercado inmobiliario a lo largo de muchos años, KASULO se ha especializado en un acompañamiento personalizado a la medida de cada cliente. Y, porque creemos que cada cliente es único, nuestro equipo de profesionales garantiza un conjunto de servicios con atención diferenciada y todo el profesionalismo que necesita. Nuestros asesores dedicados son especialistas en orientar y asesorar a nuestros clientes durante todo el proceso de compra, venta o alquiler, garantizando una búsqueda continua de inmuebles que se ajusten a sus necesidades específicas y brindando un apoyo completo durante las negociaciones. Además, somos intermediarios de crédito debidamente autorizados por el Banco de Portugal. Asumimos íntegramente la gestión del proceso de financiación, sin ningún coste adicional para usted, y buscamos siempre las mejores soluciones disponibles en el mercado para atender a sus necesidades financieras. Acompañamos también a nuestros clientes en la obtención de toda la documentación necesaria y ayudamos en la marcación del CPCV (Contrato Promesa de Compra y Venta) y de la Escritura Pública de Compra y Venta, contando con el apoyo jurídico especializado. En KASULO, creemos en la importancia de la compartición como forma de prestar el mejor servicio al cliente, por eso, si es profesional del sector y tiene un cliente cualificado, contacte con nosotros para agendar una visita.",True,good,False,,,,4020.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en travessa Giestal'}",True,False,False,False,,False,False,,
33264587,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/01/3c/dc/237966462.jpg,MSV1826/24,9,349900.0,{'price': {'amount': 349900.0}},flat,sale,78.0,2,2,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7481004,-9.1806133,False,https://www.idealista.pt/imovel/33264587/,,False,good,False,,,,4486.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33303990,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a0/5a/1d/239839110.jpg,JJLV6024,8,200000.0,{'price': {'amount': 200000.0}},flat,sale,37.0,1,1,travessa Silva em Belém,Lisboa,Belém,Centro,pt,38.7046063,-9.2053321,False,https://www.idealista.pt/imovel/33303990/,"Apartamento de 1 dormitorio y 1 baño ubicado en la zona de Belém, una de las parroquias más buscadas para vivir en Lisboa, a 200 metros de la iglesia de la memoria, a 1 km del Palacio Nacional de Ajuda, a unos 15 minutos en coche del aeropuerto de Lisboa, el inmueble se encuentra en una calle tranquila con fácil aparcamiento, fácil acceso a escuelas, comercios, transporte público, restaurantes y zonas verdes, también podemos encontrar los puntos de interés turístico y cultural como el Monasterio de los Jerónimos, Museo de Etnología, Museo de los Coches y de la Electricidad, Centro Cultural de Belém, Torre de Belém, Pasteles de Belém, Padrão dos Descobrimentos, Jardín Botánico Tropical y Palacio de Belém, etc. El inmueble es una tienda transformada en apartamento, compuesta por 2 plantas, la planta baja tiene 22,96m2, encontramos cocina americana y salón y un pequeño espacio para despacho, con mucha luz natural. La planta baja tiene 13,60m2 encontramos armario empotrado, baño con ducha y dormitorio. Este inmueble es una gran opción para inversión o habilitación.",False,good,False,False,,,5405.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Piso en travessa Silva em Belém'}",False,False,False,False,,False,False,bj,
33303917,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a6/87/14/244236839.jpg,1207-2831,60,575000.0,{'price': {'amount': 575000.0}},flat,sale,126.0,2,3,"rua A do Pual, 10",Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7761118,-9.1582538,True,https://www.idealista.pt/imovel/33303917/,,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,4563.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua a do Pual, 10'}",False,False,False,False,,False,False,1,
33303929,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0a/17/2e/239885881.jpg,115323,19,160000.0,{'price': {'amount': 160000.0}},studio,sale,31.0,0,1,Alfama - Sé,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7100135,-9.1278995,False,https://www.idealista.pt/imovel/33303929/,ref: 115323.,False,good,False,,,,5161.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'T0'}",False,False,False,False,,False,False,,
33303906,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1c/9e/2c/239836336.jpg,27-L01202327(d),33,750000.0,{'price': {'amount': 750000.0}},flat,sale,140.0,2,3,rua de São Bento,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7114558,-9.1537495,False,https://www.idealista.pt/imovel/33303906/,"T2 en plena calle de San Bento, con vistas a la ciudad, garaje y ascensor en edificio rehabilitado en 2014. A pocos minutos a pie de la Asamblea de la República, cerca de la estación de tren y de transportes, comercios y servicios. Este apartamento se compone de la siguiente manera: Hall de entrada Salón con mucha luz y acceso al balcón Cocina abierta y con acceso al balcón Aseo 2 habitaciones en suite, con baños privados y vestidor. En la planta baja una plaza de garaje con fácil acceso. Para más información, póngase en contacto.",True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,5357.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en rua de São Bento'}",True,True,False,False,,False,False,4,
33297366,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ea/95/55/239633732.jpg,APA_2101,15,238000.0,{'price': {'amount': 238000.0}},flat,sale,52.0,2,1,Graça,Lisboa,São Vicente,Graça,pt,38.7187917,-9.1293496,False,https://www.idealista.pt/imovel/33297366/,,False,renew,False,,,,4577.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,{'groupDescription': 'Top'},False,False,1,
33294582,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/21/60/02/239525203.jpg,APA_2104,20,415000.0,{'price': {'amount': 415000.0}},flat,sale,120.0,4,1,Olivais,Lisboa,Olivais,,pt,38.7611273,-9.1125053,False,https://www.idealista.pt/imovel/33294582/,,False,good,False,True,,,3458.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso'}",False,False,False,False,{'groupDescription': 'Top'},False,False,8,
