propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished,neighborhood
33271522,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/93/73/b8/238303547.jpg,W-02V58F,10,,1349000.0,{'price': {'amount': 1349000.0}},flat,sale,193.0,3,4,Campo Pequeno,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7414399,-9.1480033,False,https://www.idealista.pt/imovel/33271522/,,False,good,False,True,6990.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33271495,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/79/bd/85/238303500.jpg,W-02V596,10,,1720000.0,{'price': {'amount': 1720000.0}},flat,sale,213.0,4,4,Campo Pequeno,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7400414,-9.1461184,False,https://www.idealista.pt/imovel/33271495/,,False,good,False,True,8075.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33271512,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e0/3b/41/238303461.jpg,W-02V598,10,,3210000.0,{'price': {'amount': 3210000.0}},flat,sale,374.0,4,4,Campo Pequeno,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.741036,-9.1481557,False,https://www.idealista.pt/imovel/33271512/,,False,good,False,True,8583.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33271367,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b6/7b/b4/238299605.jpg,3147-T3UBM,34,4,1090000.0,{'price': {'amount': 1090000.0}},flat,sale,219.0,3,3,Expo Sul,Lisboa,Parque das Nações,Expo Sul,pt,38.7601924,-9.095832,False,https://www.idealista.pt/imovel/33271367/,"Ref. 3147-T3UBM Apartamento de 3 dormitorios en PARQUE DAS NAÇÕES con terraza con 28m2, y TEJO VIEW, 1 trastero y 2 aparcamientos en planta privada para 7 residentes.  Compuesto por: Hall de entrada, salón-comedor, cocina equipada con salida a la terraza, 2 dormitorios con armarios empotrados y balcones, 2 baños sociales, 1 suite con salida a la terraza, 1 trastero y 2 plazas de garaje en planta sótano.  Equipo:  -Videoportero -Alarma - Cocina equipada con (vitrocerámica, campana extractora, lavavajillas, horno, nevera Bosch y americana, caldera Ferroli) - Suelos de madera - Edificio con 2 ascensores  - Bañera de hidromasaje - Puerta de seguridad - Aberturas exteriores en aluminio, doble acristalamiento y oscilobatiente - Encimeras de cocina de piedra -Climatizador -Calefacción central - Toalleros calefactables - Aspiración centralizada - Persianas eléctricas  -Colección - 2 aparcamientos  Ubicación: Zona Sur del Parque das Nações, cerca de la Marina del Parque das Nações, con todos los servicios cercanos. Atendido con todo tipo de comercio y servicios, restaurantes, cafeterías, gimnasios, colegios, escuelas, Hospital Cuf Descobertas, Teatro Camões, Oceanario, Pabellón del Conocimiento, espacios verdes. Con todo tipo de transporte público, metro, tren, autobuses. Acceso a la A1, A2 y A8, cerca del aeropuerto de Lisboa, excelentes vías de acceso. La información proporcionada, aunque sea exacta, no dispensa de su confirmación y no puede considerarse vinculante. Nos encargamos de tu proceso de crédito, sin burocracia y sin costos. Intermediario de Crédito No. 0002292.",False,good,False,True,4977.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Top'},False,False,,,
33271392,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/55/70/5a/240450229.jpg,109240049,51,10,777000.0,{'price': {'amount': 777000.0}},flat,sale,115.0,3,2,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7483882,-9.1865867,False,https://www.idealista.pt/imovel/33271392/,"Apartamento de 3 dormitorios ubicado en el corazón de São Domingos de Benfica. Situado en el décimo piso, ofrece una vista despejada e impresionante del pulmón verde de la ciudad: el Parque Forestal de Monsanto, un entorno natural único que crea una atmósfera tranquila y relajante incluso en el corazón de la ciudad. La propiedad, completamente renovada con materiales de alta calidad, cuenta con 118m2 de espacio habitable, que incluye una sala de estar espaciosa, tres luminosos dormitorios con armarios, cada uno diseñado para ofrecer comodidad y privacidad, una cocina equipada con electrodomésticos AEG y dos baños con ducha. Para refrigeración, cuenta con aire acondicionado y para calefacción, un calentador de agua eléctrico. La ubicación de esta propiedad es verdaderamente estratégica. Ubicado en las inmediaciones de la Pastelaria Califa, aquí encontrará todas las comodidades locales, como cafeterías y restaurantes, lo que contribuirá a una vida cotidiana práctica y conveniente. Además, la proximidad al transporte público y el acceso rápido a diferentes autopistas facilitan la conexión con todas las zonas de la ciudad. La propiedad cuenta con una plaza de aparcamiento y trastero.",True,good,False,True,6757.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33271243,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e2/43/06/244239493.jpg,1207-2776,42,1,949000.0,"{'price': {'amount': 949000.0, 'priceDropInfo': {'formerPrice': 960000.0, 'priceDropValue': 11000, 'priceDropPercentage': 1}}}",flat,sale,165.0,3,3,campo Grande,Lisboa,Alvalade,Campo Grande,pt,38.7526964,-9.1518008,False,https://www.idealista.pt/imovel/33271243/,"Situado en una de las mejores ubicaciones en el centro de Lisboa junto a los jardines de Campo Grande y la Universidad de Lisboa, a poca distancia de varios lugares de interés público como bibliotecas, campos deportivos, restaurantes, hoteles, aeropuerto, entre otros y acceso al transporte. Con conexiones directas a todas las zonas de Lisboa, se encuentra el nuevo edificio de la Promoción \Área cubierta total: 132m2 + balcón  DISPONIBLE PARA ALQUILER A LARGO PLAZO  Licencia de uso no. Licencia AMI válida Propiedad vendida en forma exclusiva. Características: Características exteriores: comunidad cerrada; Jardín; Estacionamiento; Puerta blindada; Videoportero; Áreas comunes; Características interiores - Hall de entrada; Piscina interior; Electrodomésticos integrados; Baño completo; Cuarto de vapor; Armarios; Características Generales - Primer Propietario; Orientación - Este; Oeste; Otros equipos: refrigerador; Microonda; Vistas - Vista de la ciudad; Vista al jardín; Otras características - Balcón; Garaje para 2 Coches; Cocina equipada; Recopilación; Suite; Acceso adecuado para personas con movilidad reducida; Ascensor; Aire condicionado;.",False,good,False,,5752.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en campo Grande'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33269402,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8e/22/1a/238186905.jpg,APA_737,23,1,349900.0,{'price': {'amount': 349900.0}},flat,sale,78.0,2,2,"rua António Nobre, 11",Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7466202,-9.179847,True,https://www.idealista.pt/imovel/33269402/,"Apartamento de 2 dormitorios con patio en São Domingos de Benfica Ubicación privilegiada en São Domingos de Benfica. Barrio residencial familiar con varios puntos de comercio y servicios. Tiendas tradicionales, tiendas de diseño y muebles, cafeterías y restaurantes de la zona centro. Facilidad de acceso, proximidad al transporte público y a diversas instalaciones sociales, Mercado de São Domingos de Benfica, Alto dos Moinhos Metropolitan, Hospital de la Cruz Roja, Zoológico. Compuesto por: - Cocina + Salón comedor con 35m2.  La cocina tiene muebles blancos, azulejos por toda la pared detrás de los muebles, equipada con horno, vitrocerámica, campana extractora, lavavajillas empotrado, lavadora empotrada, calentador de agua y combinación empotrada; - Baño completo con 3m2; - 2 Dormitorios, la primera suite con 15m2 y armario y la segunda con 14m2 y armario.  - PATIO con 11m2. Toda la propiedad tiene marcos lacados en blanco con doble acristalamiento y topes de oscilos. Falso techo con luces LED incorporadas, en toda la vivienda. Preinstalación de aire acondicionado. Dos frentes Edificio TOTALMENTE RECUPERADO (Techo, agua, electricidad y columnas de alcantarillado, fachadas, escaleras, contadores, puerta del edificio. No dejes pasar esta oportunidad. Espero tener noticias suyas. SF Group pone a disposición de sus clientes la máxima experiencia, calidad y profesionalidad en diversos ámbitos. De esta forma, crearon las marcas, SF Properties, SF Signature, SF Investments y SF Exclusive, para poder dar un servicio completo, desde la adquisición de un inmueble, inversiones, financiación, asesoramiento legal y fiscal, reubicación, conserjería, arquitectura, interiorismo, decoración y gestión inmobiliaria. La relación, la empatía y el servicio personalizado tienen como objetivo crear un servicio a la medida de las necesidades de cada cliente. Estamos comprometidos con un estricto estándar de calidad y profesionalismo.",True,good,False,False,4486.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua António Nobre, 11'}",True,False,False,False,,False,False,,,
33268800,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d7/35/26/238166156.jpg,APA_2088,21,2,470000.0,{'price': {'amount': 470000.0}},flat,sale,75.0,2,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7095258,-9.1573114,False,https://www.idealista.pt/imovel/33268800/,,True,renew,False,True,6267.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Destacado'},False,False,,,
33270953,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3c/e2/da/238286824.jpg,"VI - 24,03,10",28,3,1600000.0,{'price': {'amount': 1600000.0}},flat,sale,205.0,2,2,rua Nova da Trindade,Lisboa,Santa Maria Maior,Chiado,pt,38.71054,-9.1414718,False,https://www.idealista.pt/imovel/33270953/,"Apartamento de 2 dormitorios, 3er piso, en venta, ubicado en el corazón del histórico barrio de Chiado en Lisboa. Consta de 205m² de superficie bruta, equipado con aire acondicionado. No tiene ascensor. El inmueble ofrece una amplia sala con vistas a la ciudad de Lisboa y al río Tajo. La cocina se abre al salón con una separación abierta de la cruz de Santo André, está totalmente equipada con electrodomésticos Bosch. Dos suites, con armarios empotrados y amplios baños completos. Situado en un edificio histórico con una ubicación simplemente perfecta, en la rua nova da trindade, en el corazón de Lisboa, rodeado de todo tipo de comercios, restaurantes y servicios, bus, así como acceso a las principales arterias de la ciudad. Excelente para quien busca una buena inversión o simplemente un estilo de vida exquisito, confortable y seguro en familia. Financiación bancaria: ANTEAS Real Estate es socio de varias entidades financieras, proporcionando a todos sus clientes simulaciones gratuitas de Crédito Hipotecario. Compartimos en régimen de 50/50 con todo y cualquier agente/agencia con licencia AMI válida, pues solo así garantizamos una mejor calidad de servicio a nuestros clientes, si es agente y tiene comprador calificado no dude en agendar su visita.",False,good,False,True,7805.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Piso en rua Nova da Trindade'}",False,False,False,False,,False,False,,,
33044417,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f2/5a/2f/229639122.jpg,,22,4,250000.0,"{'price': {'amount': 250000.0, 'priceDropInfo': {'formerPrice': 260000.0, 'priceDropValue': 10000, 'priceDropPercentage': 4}}}",duplex,sale,98.0,3,2,rua Cavaleiro de Oliveira,Lisboa,Arroios,São Jorge de Arroios,pt,38.7309402,-9.1334844,False,https://www.idealista.pt/imovel/33044417/,"Apartamento Dúplex T3 con renovación total en proceso, con 98m2 de superficie privada bruta, luminoso y muy céntrico. La propiedad se vende tal cual.Espacio con proyecto terminado y buhardilla legalizada como parte integrante de la propiedad.Gran parte de la renovación ya se ha llevado a cabo.Los gastos de reforma final correrán a cargo del comprador (cuesta unos 40.000€ dependiendo de los materiales). El dúplex consta de: 1er piso: - 2 dormitorios (1 con balcón); - cocina abierta y salón con balcón; - baño completo; - despensa. 2do piso y último piso del edificio: - 1 dormitorio con baño completo (suite); - despensa; - terraza. Todas las habitaciones tienen ventanas y mucha luz natural.Equipado con aire acondicionado LG en los tres dormitorios, salón y hall de entrada.Armarios empotrados en todos los dormitorios y dos espacios dedicados al almacenaje. Situado a unos 160 metros de la estación de metro Arroios (unos dos minutos a pie), está a 5 minutos en metro del centro de Lisboa y a unos 20 minutos a pie. Arroios Lisboa, votado en 2019 como el “barrio más cool del mundo” por TimeOut, fue creado en 2012.Así lo hicieron las tres antiguas parroquias, Anjos, Pena y São Jorge de Arroios.Es popular por su arte, restaurantes y naturaleza.Desde Arroios es fácil ir a cualquier parte, sobre todo porque está situado entre cuatro estaciones de metro.",False,good,False,False,2551.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alameda - Praça do Chile - Almirante Reis, Lisboa', 'title': 'Dúplex en rua Cavaleiro de Oliveira'}",True,False,False,False,,False,False,,,Alameda - Praça do Chile - Almirante Reis
33267960,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/97/06/57/238139164.jpg,APA-APA_459,26,2,429900.0,{'price': {'amount': 429900.0}},flat,sale,83.0,3,2,Estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7476471,-9.1790598,False,https://www.idealista.pt/imovel/33267960/,,False,good,False,,5180.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,,
33270652,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2c/51/bb/242267061.jpg,122911562-6,37,,294000.0,{'price': {'amount': 294000.0}},flat,sale,76.0,3,1,Olivais,Lisboa,Olivais,,pt,38.7615779,-9.1170409,False,https://www.idealista.pt/imovel/33270652/,,False,good,False,,3868.0,{'typology': 'flat'},"{'subtitle': 'Olivais, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
33270530,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e9/40/87/238273269.jpg,125051131-47,19,,247000.0,"{'price': {'amount': 247000.0, 'priceDropInfo': {'formerPrice': 260000.0, 'priceDropValue': 13000, 'priceDropPercentage': 5}}}",flat,sale,70.0,2,1,Centro,Lisboa,Penha de França,Centro,pt,38.731217,-9.1279883,False,https://www.idealista.pt/imovel/33270530/,"Apartamento de 2 habitaciones reformado en Penha de França - Reformado en 2020 con materiales de calidad - 70m2 de superficie bruta privativa - 1ª planta - Salón - Cocina equipada con termoacumulador, frigorífico, lavadora y secadora, placa de inducción y horno eléctrico - 2 habitaciones, 1 de ellas amueblada - Carpintería de PVC con doble acristalamiento - 1 baño completamente reformado, con ventana - Suelo nuevo en toda la casa - Certificación energética D Licencia de uso: 57 / 1934 El edificio: - Edificio sin ascensor - 20€ de comunidad al mes - Bien conservado El apartamento se encuentra en una zona bien comunicada con comercios y servicios: - Escuelas primarias y secundarias - Continente Bom dia - Piscinas Penha de França - Iglesia Penha de França - Mirador Penha de França - Autobuses 797/206/730/735 - A poca distancia del metro - Gimnasios, minimercados, restaurantes.",True,good,False,,3529.0,{'typology': 'flat'},"{'subtitle': 'Penha de França, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
33270524,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d4/5e/14/238272961.jpg,120261795-27,3,,375000.0,{'price': {'amount': 375000.0}},flat,sale,126.0,2,1,rua Doutor António Martins s/n,Lisboa,São Domingos de Benfica,Sete Rios,pt,38.7395234,-9.1650248,True,https://www.idealista.pt/imovel/33270524/,Apartamento de 2 habitaciones en venta.,False,good,False,,2976.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua Doutor António Martins s/n'}",False,False,False,False,,False,False,,,
33270485,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ab/a9/45/238272678.jpg,121511428-52,35,,559000.0,{'price': {'amount': 559000.0}},flat,sale,149.0,3,2,avenida Afonso Costa s/n,Lisboa,Areeiro,Casal Vistoso,pt,38.7415307,-9.1297358,True,https://www.idealista.pt/imovel/33270485/,,False,good,False,,3752.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Piso en avenida Afonso Costa s/n'}",True,False,False,False,,False,False,,,
33270419,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/49/d2/44/238270685.jpg,59324,13,2,585000.0,{'price': {'amount': 585000.0}},flat,sale,53.0,1,1,"rua de Santa Marta, 30",Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7272488,-9.147448,True,https://www.idealista.pt/empreendimento/33270419/,Categoría Energética: B-  ref: 59324.,False,newdevelopment,True,,11038.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Piso en rua de Santa Marta, 30'}",False,False,False,False,,False,False,,False,
33270418,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3d/1c/d0/238270652.jpg,66285,17,4,625000.0,{'price': {'amount': 625000.0}},flat,sale,93.0,2,3,"rua Professor Alfredo de Sousa, 6",Lisboa,Lumiar,Telheiras,pt,38.7700578,-9.1710587,True,https://www.idealista.pt/empreendimento/33270418/,Categoría Energética: A  ref: 66285.,False,newdevelopment,True,True,6720.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Professor Alfredo de Sousa, 6'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33270415,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4c/4b/05/238270622.jpg,66330,16,4,545000.0,{'price': {'amount': 545000.0}},flat,sale,79.0,2,2,"rua Professor Alfredo de Sousa, 6",Lisboa,Lumiar,Telheiras,pt,38.7700578,-9.1710587,True,https://www.idealista.pt/empreendimento/33270415/,Categoría Energética: A  ref: 66330.,False,newdevelopment,True,True,6899.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Professor Alfredo de Sousa, 6'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33064239,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7f/eb/83/238270547.jpg,66398,17,4,770000.0,{'price': {'amount': 770000.0}},flat,sale,115.0,3,3,"rua Professor Alfredo de Sousa, 6",Lisboa,Lumiar,Telheiras,pt,38.7700413,-9.1710618,True,https://www.idealista.pt/empreendimento/33064239/,Categoría Energética: A  ref: 66398.,False,newdevelopment,True,True,6696.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Professor Alfredo de Sousa, 6'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,
33270356,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/de/6f/e0/238421596.jpg,114921,21,2,779000.0,{'price': {'amount': 779000.0}},flat,sale,117.0,2,1,Lapa,Lisboa,Estrela,Lapa,pt,38.7121924,-9.1510665,False,https://www.idealista.pt/imovel/33270356/,ref: 114921.,True,good,False,,6658.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,,
33270350,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8a/fe/e5/238254971.jpg,2179 PM,13,,399900.0,{'price': {'amount': 399900.0}},flat,sale,70.0,2,1,Santa Engrácia,Lisboa,São Vicente,Santa Engrácia,pt,38.7195171,-9.1243766,False,https://www.idealista.pt/imovel/33270350/,,False,good,False,,5713.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,,,
33270289,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7b/e1/ab/238251323.jpg,123891117-92,22,3,238500.0,{'price': {'amount': 238500.0}},flat,sale,60.0,1,1,rua Conselheiro Arantes Pedroso,Lisboa,Arroios,Pena,pt,38.7195364,-9.1382446,False,https://www.idealista.pt/imovel/33270289/,"¡EXCELENTE OPORTUNIDAD DE INVERSIÓN! 238.000 EUR - Acogedor apartamento de 1 dormitorio en Campo Mártires da Pátria, con una ubicación privilegiada. Reformado en 2007. ¡Listo para entrar a vivir! Equipado con carpintería de doble acristalamiento con corte térmico y acústico para mayor confort. El apartamento presenta algunas imágenes de mobiliario virtual para darle una perspectiva del potencial del inmueble, sin embargo los electrodomésticos están incluidos en la venta, así como el mobiliario existente. Inserto en un edificio en muy buen estado, con comunidad organizada, este tercer piso sin ascensor está listo para habitar. ¡A solo 5 minutos a pie de RESTAURADORES donde se encuentra la estación de metro más cercana, a pesar de disponer de autobuses en la puerta de casa! Zonas verdes, comercios e incluso un aparcamiento público a menos de 100 metros evidencian el potencial de este apartamento. ¡Excelente oportunidad para vivienda propia en el corazón de Lisboa, o incluso para inversión teniendo en cuenta su ubicación de excelencia, cerca de hospitales y universidades! ¡Ven a visitarlo!",True,good,False,False,3975.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso en rua Conselheiro Arantes Pedroso'}",True,False,False,False,,False,False,,,
33270134,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c8/d1/73/238238435.jpg,,27,3,798000.0,{'price': {'amount': 798000.0}},flat,sale,201.0,4,3,rua Actor António Silva,Lisboa,Lumiar,Centro,pt,38.7613286,-9.1545191,False,https://www.idealista.pt/imovel/33270134/,,False,good,False,True,3970.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Actor António Silva'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33270105,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/50/f9/7b/238229974.jpg,123751128-348,49,4,999000.0,"{'price': {'amount': 999000.0, 'priceDropInfo': {'formerPrice': 1075000.0, 'priceDropValue': 76000, 'priceDropPercentage': 7}}}",flat,sale,168.0,3,3,Prazeres,Lisboa,Estrela,Prazeres,pt,38.7111672,-9.1730053,False,https://www.idealista.pt/imovel/33270105/,"**Apartamento de 3 habitaciones con terraza y vistas despejadas - Alcántara** Imagínese despertarse cada mañana con una vista impresionante del sol iluminando las colinas de Monsanto por un lado, mientras que por el otro, el imponente Puente 25 de Abril se eleva sobre el querido río Tajo, brindando una experiencia diaria única y privilegiada, alimentando no solo los ojos, ¡sino también su alma! En una de las zonas más vibrantes de la ciudad, nace el Edificio Montisnavía fruto de la fusión de un antiguo palacete y una antigua fábrica, con su fachada meticulosamente restaurada que permitió preservar su aura histórica de este edificio distinguido de este barrio, abrazando una concepción contemporánea, fusionando lo tradicional con lo moderno. Un enlace entre el pasado y el presente, situado en el epicentro de la vida nocturna de la ciudad, con restaurantes de renombre en los alrededores y agradables paseos a la orilla del río, justo al lado, brindándole un estilo de vida inigualable. En este magnífico edificio se encuentra este apartamento de tipología T3, distribuido en dos plantas, 4ª y 5ª planta, con una superficie total de 207m2. Una terraza adornada con una vista espectacular sobre el puente 25 de Abril y Monsanto (12 m2) que se abre elegantemente desde el salón y otra terraza en la planta superior también con esta vista deslumbrante. Las terrazas rasgan la superficie de la cubierta, dando lugar a vistas panorámicas sobre la ciudad. Aún con 3 suites, cocina americana de diseño moderno totalmente equipada y zona de comedor. Este apartamento también cuenta con sistemas inteligentes de acceso y seguridad, lavadero común, dos plazas de garaje con puesto de carga de vehículos eléctricos y trastero. Clasificado con energía de categoría A, el Edificio Mostinavía garantiza una calidad y un confort inigualables. Sin olvidar toda la historia que caracteriza y premia este encantador barrio de Lisboa, Alcántara ha asistido recientemente a la transformación de una antigua zona industrial en LX Factory, un vibrante centro creativo donde oficinas, comercios, restaurantes y cafés se reúnen en perfecta armonía. Encanto, confort, refinamiento y exclusividad son características que definen este apartamento. Y hay más, Alcántara está destinada a albergar el Futuro Interfaz Intermodal de la ciudad a finales de 2026, con la inauguración de la nueva estación de Alcántara, proyectada por el reconocido estudio de arquitectura Aires Mateus, en la que prevé dos plantas: una para el Metro de Lisboa y otra para la futura línea de metro ligero LIOS (Línea Intermodal Sostenible). El edificio estará aún preparado para recibir también la futura nueva estación subterránea de trenes de Alcántara, que unirá las líneas de Cascais y Sintra. Venga a maravillarse con este nuevo concepto. Reserve su visita.",False,good,False,True,5946.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33270045,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e4/47/b3/238225449.jpg,123751128-347,20,5,378000.0,{'price': {'amount': 378000.0}},flat,sale,80.0,1,1,Telheiras,Lisboa,Lumiar,Telheiras,pt,38.7702946,-9.1634865,False,https://www.idealista.pt/imovel/33270045/,"Apartamento de 1 dormitorio, completamente remodelado - Alto da Faia en Telheiras Alto da Faia es una zona privilegiada en Telheiras, con espacios verdes, parques y zonas de paseo. En este barrio encontrarás todo tipo de comercios y servicios, desde farmacias, supermercados, cafés, restaurantes, carnicerías, peluquerías, lavanderías, entre otros, con el Aldi justo en la puerta y a pocos metros del Continente y del Pingo Doce de Telheiras, lo que te permitirá disfrutar de una tranquila ""vida de barrio"". Este apartamento de 1 dormitorio tiene un concepto contemporáneo, privilegiando la luminosidad, ofreciendo en todas las divisiones luz natural y una buena exposición solar. Completamente remodelado a principios de 2024, confiriendo todo el confort y comodidad. El inmueble se divide en un dormitorio, salón con balcón, cocina equipada con espacio de lavandería y baño. Una oportunidad única, un excelente apartamento, 5º piso con 65m2 con un simpático balcón con vistas despejadas, trastero y garaje. El valor del condominio es de 35€ mensuales. Esta zona tiene una excelente oferta escolar, como la escuela pública, con el Agrupamiento de Escolas Virgílio Ferreira, y algunas escuelas privadas - Escuela Alemana, Colegio Militar, Colegio Planalto, Colegio Manuel Bernardes, Colegio S. João de Brito, Externato da Luz y Colegio Mira Rio. Cabe destacar también la proximidad a la Ciudad Universitaria de Lisboa. La zona está servida por una buena red de transporte público con autobuses de Carris y Metro de Telheiras en las proximidades. Los accesos por carretera te permiten estar en cualquier lugar, ya sea en el centro de la ciudad o fuera de ella. ¡Reserva ya tu visita!",False,good,False,True,4725.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
