propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,hasVideo,status,newDevelopment,hasLift,parkingSpace,newDevelopmentFinished,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,description,neighborhood
33322517,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a9/cd/40/241945603.jpg,M-26827,12,,595000.0,{'price': {'amount': 595000.0}},chalet,sale,48.0,9,0,Alto da Ajuda,Lisboa,Ajuda,Alto da Ajuda,pt,38.7083291,-9.1998022,False,https://www.idealista.pt/imovel/33322517/,False,renew,False,,,,12396.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Ajuda, Lisboa', 'title': 'Chalet adosado'}",False,False,False,False,,False,False,"PAULO MACHADO 9_3_5_6_2_4_1_6_7 (Llamada a la red móvil Nacional) 2 Viviendas remodeladas, Vendidas en conjunto. VENDIDO CON RENDIMIENTO VISITAS CONCERTADAS CON ANTELACIÓN, POR EL INMUEBLE ENCONTRARSE OCUPADO. Vivienda nº 5: Área total del terreno: 21 m² Área de implantación del edificio: 21m² Área bruta de construcción: 21 m² Área bruta privativa: 21 m² Vivienda nº 6: Área total del terreno: 27 m² Área de implantación del edificio: 27m² Área bruta de construcción: 27 m² Área bruta privativa: 27 m² Viviendas conectadas con un total de 9 habitaciones amuebladas con cama, armario y escritorio, cocina totalmente equipada con electrodomésticos, 3 baños con plato de ducha, lavabo e inodoro. Ubicado junto al Polo Universitario de Ajuda. Rendimiento mensual 3.750, 00€.",
33322475,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/9c/dd/f9/243883037.jpg,25504,16,-1,550000.0,{'price': {'amount': 550000.0}},flat,sale,118.0,2,3,Anjos,Lisboa,Arroios,Anjos,pt,38.72469,-9.1306182,False,https://www.idealista.pt/imovel/33322475/,True,good,False,,,,4661.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33322474,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7c/16/96/243882986.jpg,25524,16,1,445000.0,{'price': {'amount': 445000.0}},flat,sale,73.0,2,1,Anjos,Lisboa,Arroios,Anjos,pt,38.7227852,-9.1337424,False,https://www.idealista.pt/imovel/33322474/,True,good,False,,,,6096.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33322473,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/45/6d/9e/243882953.jpg,25526,17,2,460000.0,{'price': {'amount': 460000.0}},flat,sale,73.0,2,1,Anjos,Lisboa,Arroios,Anjos,pt,38.7229435,-9.1312606,False,https://www.idealista.pt/imovel/33322473/,True,good,False,,,,6301.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33322470,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/20/e7/46/243882970.jpg,25525,16,1,465000.0,{'price': {'amount': 465000.0}},flat,sale,76.0,2,2,Anjos,Lisboa,Arroios,Anjos,pt,38.7247883,-9.130792,False,https://www.idealista.pt/imovel/33322470/,True,good,False,,,,6118.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33322402,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/66/a0/80/240417259.jpg,ZMPT566083,34,3,499000.0,"{'price': {'amount': 499000.0, 'priceDropInfo': {'formerPrice': 510000.0, 'priceDropValue': 11000, 'priceDropPercentage': 2}}}",flat,sale,95.0,2,3,"rua Doutor Gama Barros, 48",Lisboa,Alvalade,Alvalade,pt,38.7478688,-9.1377181,True,https://www.idealista.pt/imovel/33322402/,True,good,False,False,,,5253.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en rua Doutor Gama Barros, 48'}",False,False,False,False,,False,False,,
33322141,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/66/5c/33/240404744.jpg,121801348-30,26,,244500.0,{'price': {'amount': 244500.0}},flat,sale,50.0,1,1,rua Cláudio Nunes s/n,Lisboa,Benfica,Arneiros,pt,38.7539055,-9.2010994,True,https://www.idealista.pt/imovel/33322141/,True,good,False,,,,4890.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua Cláudio Nunes s/n'}",True,False,False,False,,False,False,,
33322084,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/52/44/05/240403237.jpg,120992787-2,35,bj,680000.0,{'price': {'amount': 680000.0}},flat,sale,220.0,2,2,rua Maurício de Vasconcelos s/n,Lisboa,Lumiar,Quinta dos Alcoutins,pt,38.7807492,-9.1723817,True,https://www.idealista.pt/imovel/33322084/,False,good,False,False,,,3091.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Maurício de Vasconcelos s/n'}",True,False,False,False,,False,False,,
33322080,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/0d/07/00/240402943.jpg,120992315-37,26,,560000.0,{'price': {'amount': 560000.0}},flat,sale,107.0,2,2,rua Professor Machado Macedo s/n,Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7054246,-9.1749504,True,https://www.idealista.pt/imovel/33322080/,False,good,False,,,,5234.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Piso en rua Professor Machado Macedo s/n'}",False,False,False,False,,False,False,,
33321937,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c8/90/92/240401396.jpg,123751564-39,30,3,765000.0,{'price': {'amount': 765000.0}},flat,sale,194.0,4,2,avenida dos Estados Unidos da América s/n,Lisboa,Alvalade,Alvalade,pt,38.7487498,-9.1451616,True,https://www.idealista.pt/imovel/33321937/,True,good,False,True,,,3943.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en avenida dos Estados Unidos da América s/n'}",False,False,False,False,,False,False,,
33321978,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/90/d8/cd/240401056.jpg,120531414-1161,4,,190000.0,{'price': {'amount': 190000.0}},flat,sale,47.0,2,1,Praça São Paulo s/n,Lisboa,Misericórdia,Cais do Sodré - Santos,pt,38.7076442,-9.1449057,True,https://www.idealista.pt/imovel/33321978/,False,good,False,,,,4043.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Piso en Praça São Paulo s/n'}",False,False,False,False,,False,False,"Apartamento de 2 dormitorios en venta en la Misericordia, en Lisboa. Insertado en un edificio de 5 plantas, destinado a vivienda, compuesto por 4 plantas y buhardillas. Situado en la Misericordia, una parroquia del centro de Lisboa, conocida por su encanto histórico y su ubicación privilegiada. Ubicación céntrica, en el corazón de Lisboa, cerca de zonas turísticas, tiendas, restaurantes y atracciones culturales. Cerca del Elevador de Bica, del Museo de la Marioneta y de varios centros educativos. Parada de autobús a 1 minuto, parada de tranvía a 3 y estación de tren a 8. De fácil acceso a todo tipo de comercios y servicios. Esperamos su contacto.",
33321902,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/96/0d/e3/240399436.jpg,APTNS007,44,4,372000.0,{'price': {'amount': 372000.0}},flat,sale,52.0,1,1,rua Tomás da Anunciação,Lisboa,Campo de Ourique,Centro,pt,38.7176625,-9.1673985,False,https://www.idealista.pt/imovel/33321902/,True,good,False,True,,,7154.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Piso en rua Tomás da Anunciação'}",False,False,False,False,{'groupDescription': 'Top'},False,False,"Encantador apartamento de 1 dormitorio con 52m2 reformado hace 1 año, en Campo de Ourique, Lisboa. Compuesto por Sala, Suite, Cocina totalmente equipada, Comedor y Pasillo todo integrado en espacio abierto, creando una gran área social y de circulación. Aire acondicionado en todas las estancias, gas canalizado, doble acristalamiento y una buena distribución solar al este (mucha luz natural) Insertado en un edificio de placa con un diseño antiguo. En todas las remodelaciones se tuvieron en cuenta muchos de los materiales de la época (suelo de madera, suelo hidráulico en la zona de la cocina, la piedra de mármol de la encimera de la cocina es la original). Muy bien comunicado por transporte público y varios ejes de accesibilidad viaria, todo tipo de servicios y colegios, Centro Comercial Amoreiras y estación de metro Rato a 15 minutos. Campo de Ourique es un barrio muy céntrico de Lisboa, con vida propia. EL APARTAMENTO SE VENDE EQUIPADO Y AMUEBLADO Reserva ya tu visita, ¡es una excelente opción ya sea para tu propia casa o para inversión!  Categoría Energética: E  ref: APTNS007.",
33321897,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/b5/76/9f/240399377.jpg,APTPP117,49,9,690000.0,{'price': {'amount': 690000.0}},flat,sale,108.0,2,2,Praça de Espanha - Sete Rios,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.737677,-9.1638914,False,https://www.idealista.pt/imovel/33321897/,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,6389.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Piso'}",True,False,False,False,{'groupDescription': 'Top'},False,False,"Apartamento con una superficie bruta privada de 109,00 m2 y una superficie dependiente de 22 m2. Excelente ubicación donde podrá encontrar todo tipo de comercio y servicios.   Apartamento compuesto de la siguiente manera: Garaje para un coche; Trastero con 6,00 m2; Hall con 11,50 m2; SE completa con 5.00 m2;  Sala y comedor con 27.00 m2 y acceso al balcón;  Cocina con 10,00 m2, totalmente equipada y con salida al balcón; Balcón con 10.50 m2; Suite con armario empotrado con 19,50 m2, completa IS; Dormitorio con armario empotrado con 11,50 m2; Despensa con 2.00 m2. Apartamento recientemente reformado y cumple con: Doble acristalamiento; Calefacción central; Climatización.   Reserva tu visita.  Categoría Energética: B-  ref: APTPP117.",
32959934,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/96/af/e6/226495070.jpg,67959,45,6,758000.0,{'price': {'amount': 758000.0}},flat,sale,99.0,2,2,"rua Francisco Stromp, 22",Lisboa,Lumiar,Centro,pt,38.7617819,-9.1572329,True,https://www.idealista.pt/empreendimento/32959934/,False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,7657.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Piso en rua Francisco Stromp, 22'}",False,False,False,False,,False,False,Categoría Energética: A  ref: 67959.,
33321901,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d3/56/38/240399319.jpg,65216,33,1,430000.0,{'price': {'amount': 430000.0}},flat,sale,94.0,2,2,"rua Pablo Neruda, 5",Lisboa,Santa Clara,,pt,38.7786333,-9.1583396,True,https://www.idealista.pt/empreendimento/33321901/,False,newdevelopment,True,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False,4574.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso en rua Pablo Neruda, 5'}",False,False,False,False,,False,False,Categoría Energética: A+  ref: 65216.,
33321837,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e1/5d/de/240580058.jpg,116616,30,,499500.0,{'price': {'amount': 499500.0}},flat,sale,67.0,1,1,Expo Norte,Lisboa,Parque das Nações,Expo Norte,pt,38.7750316,-9.0953515,False,https://www.idealista.pt/imovel/33321837/,True,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,7455.0,{'typology': 'flat'},"{'subtitle': 'Parque das Nações, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,"Ven a vivir en la zona más cosmopolita de la ciudad de Lisboa, en el emblemático edificio PANORÁMICO, ubicado en el Parque das Nações. Edificio atendido por portero 24 horas, 4 ascensores y departamento en el piso 17. Amplia cocina totalmente equipada y amueblada, con gran ventanal y vistas completamente despejadas a la desembocadura del río Tajo y al puente Vasco da Gama. Baño equipado y amueblado con bañera. Magnífica habitación con impresionantes vistas a la ría del río Tajo, con armario empotrado, y doble acristalamiento oscilobatiente y corte térmico. Magnífico salón-comedor en concepto de espacio abierto con el hall de entrada, transformándolo en un espacio muy acogedor y luminoso, orientado al este/sur con impresionantes vistas a la ría del río Tajo, amplios ventanales con doble acristalamiento y corte térmico. Hall de entrada diáfano con acceso directo a todas las estancias del apartamento. La climatización del apartamento se realiza a través de un ventiloconvector hidrónico instalado en el salón y el agua caliente sanitaria a través de un termo eléctrico. Todo el apartamento está equipado con doble acristalamiento, aislamiento térmico y protección solar. Todo el apartamento cuenta con falso techo y luces LED, preinstalación de aire acondicionado, preinstalación de aspiración centralizada, puerta blindada y detector de incendios. Plaza de aparcamiento exclusiva, situada en la planta -3 del edificio. Trastero incluido, situado en la planta -2 del edificio. Cerca de todas las tiendas locales, a 5 minutos del Vasco da Gama Shopping, Pavilhão Atlântico (MEO Arena), estación de tren y metro. El aeropuerto internacional Humberto Delgado está a menos de 10 minutos. Holmes Places (club de bienestar), ubicado en la planta baja del edificio. Compruebe su visita!  ¡No te pierdas esta oportunidad! IAD Portugal Licencia AMI 11220. ref: 116616.",
33321847,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bc/8f/df/240397220.jpg,C0448-00518,30,,735000.0,{'price': {'amount': 735000.0}},flat,sale,106.0,2,2,"avenida de Berna, 32",Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7389571,-9.1536568,True,https://www.idealista.pt/imovel/33321847/,True,good,False,True,,,6934.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en avenida de Berna, 32'}",False,False,False,False,,False,False,,
33321842,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/86/fb/4f/240397039.jpg,C0457-00409,20,,4999500.0,{'price': {'amount': 4999500.0}},chalet,sale,2600.0,9,7,"avenida Almirante Gago Coutinho, 71 A",Lisboa,Alvalade,São João de Brito,pt,38.7502897,-9.1311809,True,https://www.idealista.pt/imovel/33321842/,False,renew,False,,,,1923.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Alvalade, Lisboa', 'title': 'Casa independiente en avenida Almirante Gago Coutinho, 71 a'}",True,False,False,False,,False,False,"Vivienda señorial con mucho potencial, ubicada en la prestigiosa Avenida Almirante Gago Coutinho. Con una superficie total de 2600m2, esta propiedad necesita obras de renovación en su interior, ofreciendo una excelente oportunidad para inversión en diversos sectores. Con un total de 9 habitaciones y 7 baños distribuidos en tres plantas, esta vivienda posee además un semisótano con bodega, salón amplio con bar, garaje cerrado para 6 coches y un espacioso jardín con 2360m2 y capilla. Posee además, proyecto en curso en la Cámara Municipal de Lisboa para ampliación de espacio para Oficinas ""Coworking"" y Garajes en la parte trasera de este lote. Con fácil acceso a todas las comodidades, como aeropuerto, autopista, transportes públicos y servicios, esta propiedad es ideal para quien busca un espacio versátil y con potencial de revalorización. ¡Reserve ya su visita y no pierda esta oportunidad única donde damos a conocer la viabilidad de este Proyecto de Ampliación!",
33321787,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/12/dd/bf/240692203.jpg,C0405-02658,11,bj,425000.0,{'price': {'amount': 425000.0}},flat,sale,67.0,1,1,rua de Ponta Delgada,Lisboa,Arroios,São Jorge de Arroios,pt,38.7313723,-9.1408837,False,https://www.idealista.pt/imovel/33321787/,False,good,False,True,,,6343.0,{'typology': 'flat'},"{'subtitle': 'Estefânia, Lisboa', 'title': 'Piso en rua de Ponta Delgada'}",True,False,False,False,,False,False,"Les presentamos estos apartamentos de tipologías T0, T1 y T2, nuevos, en la Rua de Ponta Delgada, junto al Saldanha, en Lisboa. Los apartamentos destacan tanto por su ubicación única, situados en uno de los principales ejes de la ciudad de Lisboa, como por la calidad de construcción, como por la relación con sus espacios exteriores privativos a nivel de los fuegos del r/chão y Piso -1. T1 compuesto por salón de 30m2 con cocina abierta y acceso a jardín de 28m2 y balcón contiguo de 7m2, dormitorio de 15m2 y un baño completo. El edificio mantiene la arquitectura de principios del siglo XX, pero todo el interior ha sido íntegramente reconstruido y disfruta de las más contemporáneas características, como ascensor, preinstalación de aire acondicionado, estructura de hormigón armado proporcionando elevados niveles de aislamiento térmico y acústico. Tiene en su entorno los principales polos de la ciudad de Lisboa como el Parque Eduardo VII, el icónico Marqués de Pombal, la emblemática Avenida da Liberdade, el Liceo Francés Charles Lepierre, los centros comerciales Saldanha Residence, Atrium Saldanha y Monumental, la zona Central Business District, el eje de las Avenidas Novas, el Centro Comercial Amoreiras y el El Corte Inglés. La ubicación tiene acceso a los principales transportes (metro, autobuses y carriles bici) y todas las tiendas y restaurantes de renombre y servicios. Una excelente adquisición, tanto en la óptica de inversión, oficina, como para vivienda propia. A 15 minutos de distancia del Aeropuerto Humberto Delgado Lisboa y a 5 minutos de las estaciones de metro. ¡Las casas son pasiones! Aeropuerto - 5100m - Aeropuerto de Lisboa Autopista - 3800m - A5 Autopista - 4000m - Segunda Circular Autopista - 4100m - Eje Norte/Sur Bomberos - 400m - Bomberos Voluntarios de la Cruz de Malta Centro Comercial - 650m - Atrium Saldanha Escuela - 600m - Liceo Camoēs Escuela - 850m - Instituto Superior Técnico Espacios Verdes - 1500m - Parque Eduardo VII Gimnasio - 450m - Fitness Hut Hospital - 850m - Hospital Dona Estefanía Jardín - 450m - Jardín del Arco del Cego Mercado - 950m - Mercado de Arroios Metro - 650m - Estación de Metro de Arroios Policía - 2000m - PSP - 4ª Escuadra Supermercado - 280m - Continente.",Estefânia
33321803,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5e/7b/0e/241221878.jpg,C0405-02656,33,18,695000.0,{'price': {'amount': 695000.0}},duplex,sale,145.0,2,2,rua de Xabregas,Lisboa,Beato,,pt,38.7284935,-9.1126449,False,https://www.idealista.pt/imovel/33321803/,False,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,4793.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Beato, Lisboa', 'title': 'Dúplex en rua de Xabregas'}",True,False,True,False,,False,False,,
33321801,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cb/f8/5a/240582703.jpg,C0223-07014,17,,275000.0,{'price': {'amount': 275000.0}},flat,sale,82.0,3,2,Santa Clara,Lisboa,Santa Clara,,pt,38.7856263,-9.1663196,False,https://www.idealista.pt/imovel/33321801/,False,good,False,True,,,3354.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Piso'}",True,False,False,False,,False,False,,
33321699,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6f/7d/6f/240391539.jpg,CB10-0076,17,bj,349900.0,{'price': {'amount': 349900.0}},flat,sale,72.0,2,1,rua das Laranjeiras,Lisboa,São Domingos de Benfica,Laranjeiras,pt,38.7461155,-9.1671951,False,https://www.idealista.pt/imovel/33321699/,True,good,False,False,,,4860.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en rua das Laranjeiras'}",True,False,False,False,,False,False,"Apartamento T1 +1 distribuido de la siguiente manera: Cocina + Salón c/ 27m2. La cocina toda con muebles blancos; Totalmente equipada con: horno, placa, extractor, lavavajillas y lavadora, empotrados, termo acumulador y frigorífico combinado empotrado; 1 Aseo social completo c/ 3m2; 1 suite c/ 14m2 y Armario. Toda la carpintería es lacada en blanco con vidrios dobles y oscilobatientes. Falso techo con luces empotradas led, en toda la casa. Preinstalación de Aire Acondicionado Este inmueble tiene dos Frentes y un patio de 28.50M2 El edificio fue TOTALMENTE REHABILITADO (Tejado, Bajantes de Agua, Electricidad y Alcantarillado, Fachadas, Escaleras y Contadores) Este apartamento se encuentra en remodelación Total La compra de este inmueble incluye el Home Staging Total como OFERTA En cuanto a la ubicación: Se trata de un Barrio familiar, residencial y con varios puntos de comercio y servicios. Comercio tradicional, tiendas de diseño y mobiliario, cafeterías y restaurantes Zona céntrica, facilidad de accesos, cercanía de transportes públicos, y varios equipamientos sociales, Universidad CATÓLICA, Metro de Sete Rios, Estrada da Luz, Jardín Zoológico. Sobre nosotros: Coldwell Banker es la red inmobiliaria más antigua y exitosa del mundo. Fundada en 1906 por el joven Colbert Coldwell es considerada la start up original del mercado inmobiliario. Identificadora de tendencias, cultura valores y profesionalidad, es hoy la marca más reconocida del mercado inmobiliario.",
33321624,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/dd/93/bf/240390671.jpg,CB10-0077,33,st,269900.0,"{'price': {'amount': 269900.0, 'priceDropInfo': {'formerPrice': 279900.0, 'priceDropValue': 10000, 'priceDropPercentage': 4}}}",flat,sale,81.0,1,1,rua dos Arneiros,Lisboa,Benfica,Arneiros,pt,38.7503607,-9.2024212,False,https://www.idealista.pt/imovel/33321624/,True,good,False,False,,,3332.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Piso en rua dos Arneiros'}",True,False,False,False,,False,False,,
33321609,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/85/23/51/240390603.jpg,,36,bj,339000.0,{'price': {'amount': 339000.0}},flat,sale,80.0,2,2,rua António Albino Machado,Lisboa,Alvalade,Campo Grande,pt,38.7533342,-9.1682913,False,https://www.idealista.pt/imovel/33321609/,False,good,False,True,,,4238.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Piso en rua António Albino Machado'}",True,False,False,False,,False,False,"Este apartamento remodelado en 2024 ofrece una excelente combinación de comodidades modernas y ubicación conveniente. Aquí están algunos puntos clave destacados: Ubicación céntrica y tranquila: Se encuentra situado en la calle Antonio Albino Machado en un barrio tranquilo y céntrico, lo que es una gran ventaja para quienes buscan conveniencia y calidad de vida. Remodelación total: La remodelación total, incluyendo tuberías e instalación eléctrica, es una garantía de que el apartamento ha sido actualizado a estándares modernos de seguridad y confort. Acabados de calidad superior: Los acabados, como las ventanas con doble vidrio y el suelo de tarima flotante de madera tratada y barnizada, sugieren un alto estándar de calidad y durabilidad. Equipamientos y electrodomésticos modernos: La inclusión de electrodomésticos empotrados en la cocina, como frigorífico, lavavajillas, lavadora y secadora, placa de inducción, horno, campana extractora, termoacumulador y vinoteca, hace que la vida cotidiana sea más cómoda y eficiente. Espacio exterior común: La presencia de un espacio de ocio común con jardines y patio añade valor al apartamento, ofreciendo un ambiente relajante para que los residentes disfruten. Proximidad a comodidades: La proximidad a las principales carreteras, transporte público, servicios y comercios, así como a atracciones deportivas y de ocio, hace que este apartamento sea aún más atractivo para los potenciales compradores. En general, este apartamento parece ser una excelente opción para quien busca una residencia confortable, convenientemente ubicada y con acabados de calidad superior. Este inmueble está captado en régimen de exclusividad y trabajamos en reparto 50/50 con todos los profesionales y mediadores del mercado inmobiliario. ¡Ven a visitarlo!",
33321649,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/05/34/eb/240390304.jpg,CB10-0073,19,6,279900.0,"{'price': {'amount': 279900.0, 'priceDropInfo': {'formerPrice': 289900.0, 'priceDropValue': 10000, 'priceDropPercentage': 3}}}",flat,sale,38.0,1,1,estrada de Benfica,Lisboa,São Domingos de Benfica,Estrada de Benfica,pt,38.7455271,-9.1808702,False,https://www.idealista.pt/imovel/33321649/,True,good,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,7366.0,{'typology': 'flat'},"{'subtitle': 'São Domingos de Benfica, Lisboa', 'title': 'Piso en estrada de Benfica'}",True,False,False,False,,False,False,,
33321651,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/aa/74/49/240390116.jpg,,19,2,280000.0,{'price': {'amount': 280000.0}},flat,sale,60.0,2,1,rua Washington,Lisboa,São Vicente,Santa Engrácia,pt,38.7162902,-9.1206038,False,https://www.idealista.pt/imovel/33321651/,True,good,False,False,,,4667.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Piso en rua Washington'}",False,False,False,False,,False,False,,
33321639,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/d7/68/b0/240390036.jpg,CB10-0081,17,3,399900.0,{'price': {'amount': 399900.0}},penthouse,sale,47.0,2,1,rua do Vale de Santo António,Lisboa,São Vicente,São Vicente de Fora,pt,38.71906,-9.1221941,False,https://www.idealista.pt/imovel/33321639/,True,good,False,False,,,8509.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'Ático en rua do Vale de Santo António'}",True,False,False,False,,False,False,"Este apartamento de 2 dormitorios completamente remodelado desde cero, y con una vista privilegiada, se desarrolla de la siguiente manera: Cocina + Sala con 20m2. Balcón abierto con vista al río. La cocina tiene muebles blancos, azulejos en la pared detrás de los muebles y está equipada con horno, vitrocerámica, campana extractora, microondas, lavavajillas y lavadora empotrados, termo eléctrico y frigorífico combinado empotrado; En la entrada cuenta con un recibidor de 3m2, un baño completo de 4m2 con sanitarios suspendidos. Las dos habitaciones, con armario empotrado. Las ventanas son todas lacadas en blanco con doble acristalamiento y oscilobatientes, en todas las habitaciones. Tiene falso techo con luces LED empotradas, en los baños, cocina, salón y recibidor. Preinstalación de aire acondicionado. El apartamento tiene dos fachadas. El edificio también fue completamente renovado (tejado, bajantes de agua, electricidad y alcantarillado, fachadas, escaleras, puerta de entrada, contadores, buzones. OFERTA: Todos los muebles de la casa, que aparecen en las fotografías, son cortesía del propietario. En cuanto a la ubicación: Se trata de un barrio familiar, residencial y con nuevos puntos de comercio y servicios. Comercio tradicional, tiendas de diseño y mobiliario, cafeterías y restaurantes Zona céntrica, facilidad de accesos, proximidad a transportes públicos y varios equipamientos sociales. Sobre nosotros: Coldwell Banker es la red inmobiliaria más antigua y exitosa del mundo. Fundada en 1906 por el joven Colbert Coldwell, es considerada la startup original del mercado inmobiliario. Identificadora de tendencias, cultura, valores y profesionalismo, es hoy la marca más reconocida del mercado inmobiliario.",
33321619,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ca/2f/fb/240389798.jpg,CB10-0078,17,bj,299900.0,{'price': {'amount': 299900.0}},studio,sale,63.0,0,1,rua do Vale de Santo António,Lisboa,São Vicente,São Vicente de Fora,pt,38.717241,-9.1217683,False,https://www.idealista.pt/imovel/33321619/,True,good,False,False,,,4760.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'T0 en rua do Vale de Santo António'}",True,False,False,False,,False,False,,
33321599,https://img3.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/49/66/f0/240388662.jpg,Baroli_13,25,2,349000.0,{'price': {'amount': 349000.0}},flat,sale,65.0,1,1,avenida Defensores de Chaves,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.7390666,-9.1435692,False,https://www.idealista.pt/imovel/33321599/,False,good,False,True,,,5369.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Piso en avenida Defensores de Chaves'}",False,False,False,False,,False,False,,
